"Athlete","Year","Time","Meet","Meet_Date","Wind","Team","Event","Season","Location"
"Bunting, Rachel","SR-4",26.03,"2012 SCIAC Track & Field Championships","Apr 27, 2012",1.8,"Athena","200","2012","Outdoor"
"Bunting, Rachel","SR-4",26.14,"2012 SCIAC Track & Field Championships","Apr 27, 2012",1.4,"Athena","200","2012","Outdoor"
"Knaub, Madi","",26.37,"2012 SCIAC Track & Field Championships","Apr 27, 2012",1.2,"Athena","200","2012","Outdoor"
"Knaub, Madi","",26.55,"SCIAC 5 Way Meet Calu","Mar 24, 2012",0.3,"Athena","200","2012","Outdoor"
"Bunting, Rachel","SR-4",26.55,"SCIAC Quad Meet 3","Apr 7, 2012",0.6,"Athena","200","2012","Outdoor"
"Bunting, Rachel","SR-4",26.7,"SCIAC 5 Way Meet Calu","Mar 24, 2012",0.3,"Athena","200","2012","Outdoor"
"Knaub, Madi","",26.88,"SCIAC Quad Meet 3","Apr 7, 2012",0.6,"Athena","200","2012","Outdoor"
"Bunting, Rachel","SR-4",27.33,"UCSD - CPP - CMS Triangular","Feb 18, 2012",-2.2,"Athena","200","2012","Outdoor"
"Knaub, Madi","",28.06,"UCSD - CPP - CMS Triangular","Feb 18, 2012",-2.2,"Athena","200","2012","Outdoor"
