"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Mostatabi, Sara","SO","4:52.14","SCIAC Quad Meet 3","Apr 7, 2012","Athena","1500","2012","Outdoor"
"Tave, Jennifer","SR-4","4:52.46","2012 SCIAC Track & Field Championships","Apr 27, 2012","Athena","1500","2012","Outdoor"
"Garton, Kelly","SR-4","4:52.50","2012 SCIAC Track & Field Championships","Apr 27, 2012","Athena","1500","2012","Outdoor"
"Garton, Kelly","SR-4","4:53.43","SCIAC 5 Way Meet Calu","Mar 24, 2012","Athena","1500","2012","Outdoor"
"Baumgarten, Alisse","","4:53.65","2012 SCIAC Track & Field Championships","Apr 27, 2012","Athena","1500","2012","Outdoor"
"Mostatabi, Sara","SO","4:54.52","2012 SCIAC Track & Field Championships","Apr 27, 2012","Athena","1500","2012","Outdoor"
"Baumgarten, Alisse","","4:54.63","2012 Pomona-Pitzer T&F Invite","Apr 14, 2012","Athena","1500","2012","Outdoor"
"Baumgarten, Alisse","","4:56.01","2012 SCIAC Track & Field Championships","Apr 27, 2012","Athena","1500","2012","Outdoor"
"Barnwell, Allison","JR","4:56.30","UCSD - CPP - CMS Triangular","Feb 18, 2012","Athena","1500","2012","Outdoor"
"Sauvage, Laura","SO-2","4:57.53","SCIAC 5 Way Meet Calu","Mar 24, 2012","Athena","1500","2012","Outdoor"
"Deutsch, Breanna","SR-4","4:58.48","SCIAC Quad Meet 3","Apr 7, 2012","Athena","1500","2012","Outdoor"
"Sauvage, Laura","SO-2","4:58.51","SCIAC Quad Meet 3","Apr 7, 2012","Athena","1500","2012","Outdoor"
"Deutsch, Breanna","SR-4","4:59.04","SCIAC 5 Way Meet Calu","Mar 24, 2012","Athena","1500","2012","Outdoor"
"Knott, Danielle","SO","4:59.93","2012 SCIAC Track & Field Championships","Apr 27, 2012","Athena","1500","2012","Outdoor"
"Knott, Danielle","SO","5:00.00","2012 Pomona-Pitzer T&F Invite","Apr 14, 2012","Athena","1500","2012","Outdoor"
"Sauvage, Laura","SO-2","5:00.15","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Athena","1500","2012","Outdoor"
"Baumgarten, Alisse","","5:00.84","SCIAC 5 Way Meet Calu","Mar 24, 2012","Athena","1500","2012","Outdoor"
"Knott, Danielle","SO","5:00.92","UCSD - CPP - CMS Triangular","Feb 18, 2012","Athena","1500","2012","Outdoor"
"Wu, Taia","SO","5:08.33","SCIAC 5 Way Meet Calu","Mar 24, 2012","Athena","1500","2012","Outdoor"
"Rigby, Julia","SR-4","5:09.08","SCIAC 5 Way Meet Calu","Mar 24, 2012","Athena","1500","2012","Outdoor"
"Spees, Kaitlyn","SO","5:09.65","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Athena","1500","2012","Outdoor"
"Beem, Lisa","SO-2","5:10.37","2012 SCIAC Track & Field Championships","Apr 27, 2012","Athena","1500","2012","Outdoor"
"Wu, Taia","SO","5:11.08","Oxy Distance Carnival Colleges","Mar 16, 2012","Athena","1500","2012","Outdoor"
"Knott, Danielle","SO","5:14.11","SCIAC Quad Meet 3","Apr 7, 2012","Athena","1500","2012","Outdoor"
"Rigby, Julia","SR-4","5:14.44","SCIAC Quad Meet 3","Apr 7, 2012","Athena","1500","2012","Outdoor"
"Beem, Lisa","SO-2","5:15.98","2012 Pomona-Pitzer T&F Invite","Apr 14, 2012","Athena","1500","2012","Outdoor"
"Wu, Taia","SO","5:16.73","2012 SCIAC Track & Field Championships","Apr 27, 2012","Athena","1500","2012","Outdoor"
"Betts, Hana","FR-1","5:17.74","SCIAC Quad Meet 3","Apr 7, 2012","Athena","1500","2012","Outdoor"
"Beem, Lisa","SO-2","5:18.96","SCIAC Quad Meet 3","Apr 7, 2012","Athena","1500","2012","Outdoor"
"Knott, Danielle","SO","5:19.83","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Athena","1500","2012","Outdoor"
"Betts, Hana","FR-1","5:20.12","2012 SCIAC Track & Field Championships","Apr 27, 2012","Athena","1500","2012","Outdoor"
"Betts, Hana","FR-1","5:20.85","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Athena","1500","2012","Outdoor"
"Spees, Kaitlyn","SO","5:24.16","UCSD - CPP - CMS Triangular","Feb 18, 2012","Athena","1500","2012","Outdoor"
