"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Sauvage, Laura","SO-2","10:22.61","UCSD - CPP - CMS Triangular","Feb 18, 2012","Athena","3000","2012","Outdoor"
"Deutsch, Breanna","SR-4","10:26.94","UCSD - CPP - CMS Triangular","Feb 18, 2012","Athena","3000","2012","Outdoor"
"Rigby, Julia","SR-4","11:04.18","UCSD - CPP - CMS Triangular","Feb 18, 2012","Athena","3000","2012","Outdoor"
