"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Gage, Chris","","53.45m","175' 4""","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","HT","2012","Outdoor"
"Gage, Chris","","52.44m","172' 0""","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","HT","2012","Outdoor"
"Gage, Chris","","52.06m","170' 10""","Oxy Invitational Colleges","May 5, 2012","Stag","HT","2012","Outdoor"
"Gage, Chris","","51.38m","168' 7""","CSULA Last Chance Qualifier","May 12, 2012","Stag","HT","2012","Outdoor"
"Gage, Chris","","51.05m","167' 6""","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","HT","2012","Outdoor"
"Gage, Chris","","50.83m","166' 9""","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","HT","2012","Outdoor"
"Gage, Chris","","50.29m","165' 0""","UCSD - CPP - CMS Triangular","Feb 18, 2012","Stag","HT","2012","Outdoor"
"Gage, Chris","","50.09m","164' 4""","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","HT","2012","Outdoor"
"Gage, Chris","","49.93m","163' 10""","Rossi Relays","Feb 25, 2012","Stag","HT","2012","Outdoor"
"Gage, Chris","","49.89m","163' 8""","SCIAC 5 Way Meet Calu","Mar 24, 2012","Stag","HT","2012","Outdoor"
"Gage, Chris","","49.83m","163' 6""","SDSU Aztec Track & Field Invitational","Mar 15, 2012","Stag","HT","2012","Outdoor"
"Gage, Chris","","49.81m","163' 5""","Oxy Invitational Colleges","May 5, 2012","Stag","HT","2012","Outdoor"
"Gage, Chris","","49.72m","163' 1""","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","HT","2012","Outdoor"
"Gage, Chris","","49.71m","163' 1""","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","HT","2012","Outdoor"
"Gage, Chris","","49.68m","163' 0""","CSULA Last Chance Qualifier","May 12, 2012","Stag","HT","2012","Outdoor"
"Gage, Chris","","49.59m","162' 8""","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","HT","2012","Outdoor"
"Hobbs, Nicholas","","49.50m","162' 5""","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","HT","2012","Outdoor"
"Gage, Chris","","49.39m","162' 0""","CSULA Last Chance Qualifier","May 12, 2012","Stag","HT","2012","Outdoor"
"Gage, Chris","","49.39m","162' 0""","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","HT","2012","Outdoor"
"Hobbs, Nicholas","","49.26m","161' 7""","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","HT","2012","Outdoor"
"Gage, Chris","","49.12m","161' 2""","Rossi Relays","Feb 25, 2012","Stag","HT","2012","Outdoor"
"Hobbs, Nicholas","","49.07m","161' 0""","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","HT","2012","Outdoor"
"Gage, Chris","","48.85m","160' 3""","Rossi Relays","Feb 25, 2012","Stag","HT","2012","Outdoor"
"Hobbs, Nicholas","","48.64m","159' 7""","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","HT","2012","Outdoor"
"Gage, Chris","","48.16m","158' 0""","2012 Pomona-Pitzer T&F Invite","Apr 14, 2012","Stag","HT","2012","Outdoor"
"Hobbs, Nicholas","","47.94m","157' 3""","SCIAC 5 Way Meet Calu","Mar 24, 2012","Stag","HT","2012","Outdoor"
"Hobbs, Nicholas","","47.72m","156' 7""","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","HT","2012","Outdoor"
"Hobbs, Nicholas","","47.66m","156' 4""","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","HT","2012","Outdoor"
"Hobbs, Nicholas","","47.61m","156' 2""","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","HT","2012","Outdoor"
"Hobbs, Nicholas","","47.52m","155' 11""","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","HT","2012","Outdoor"
"Gage, Chris","","47.35m","155' 4""","Rossi Relays","Feb 25, 2012","Stag","HT","2012","Outdoor"
"Gage, Chris","","47.32m","155' 3""","SCIAC Quad Meet 3","Apr 7, 2012","Stag","HT","2012","Outdoor"
"Gage, Chris","","47.30m","155' 2""","2012 Cal-Nevada Championships","Mar 31, 2012","Stag","HT","2012","Outdoor"
"Hobbs, Nicholas","","46.66m","153' 1""","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","HT","2012","Outdoor"
"Hobbs, Nicholas","","46.56m","152' 9""","SCIAC Quad Meet 3","Apr 7, 2012","Stag","HT","2012","Outdoor"
"Hobbs, Nicholas","","46.46m","152' 5""","Rossi Relays","Feb 25, 2012","Stag","HT","2012","Outdoor"
"Gage, Chris","","46.31m","151' 11""","2012 Pomona-Pitzer T&F Invite","Apr 14, 2012","Stag","HT","2012","Outdoor"
"Gage, Chris","","46.28m","151' 10""","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","HT","2012","Outdoor"
"Gage, Chris","","46.25m","151' 9""","2012 Pomona-Pitzer T&F Invite","Apr 14, 2012","Stag","HT","2012","Outdoor"
