"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Wagenveld, Michael","JR-3","4.90m","16' 0.75""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","PV","2018","Outdoor"
"Wagenveld, Michael","JR-3","4.80m","15' 9""","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Stag","PV","2018","Outdoor"
"Wagenveld, Michael","JR-3","4.70m","15' 5""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","PV","2018","Outdoor"
"Wagenveld, Michael","JR-3","4.65m","15' 3""","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Stag","PV","2018","Outdoor"
"Quinn, Walker","SO-2","4.60m","15' 1""","Beach Invitational","Apr 20, 2018","Stag","PV","2018","Outdoor"
"Wagenveld, Michael","JR-3","4.60m","15' 1""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","PV","2018","Outdoor"
"Wagenveld, Michael","JR-3","4.56m","14' 11.5""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","PV","2018","Outdoor"
"Quinn, Walker","SO-2","4.55m","14' 11""","Redlands Invitational","Mar 16, 2018","Stag","PV","2018","Outdoor"
"Quinn, Walker","SO-2","4.55m","14' 11""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","PV","2018","Outdoor"
"Wagenveld, Michael","JR-3","4.55m","14' 11""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","PV","2018","Outdoor"
"Wagenveld, Michael","JR-3","4.50m","14' 9""","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Stag","PV","2018","Outdoor"
"Wagenveld, Michael","JR-3","4.46m","14' 7.5""","40th Annual Aztec Invitational","Mar 24, 2018","Stag","PV","2018","Outdoor"
"Quinn, Walker","SO-2","4.45m","14' 7.25""","Beach Invitational","Apr 20, 2018","Stag","PV","2018","Outdoor"
"Wagenveld, Michael","JR-3","4.45m","14' 7.25""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","PV","2018","Outdoor"
"Wagenveld, Michael","JR-3","4.41m","14' 5.5""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","PV","2018","Outdoor"
"Quinn, Walker","SO-2","4.41m","14' 5.5""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","PV","2018","Outdoor"
"Quinn, Walker","SO-2","4.40m","14' 5.25""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","PV","2018","Outdoor"
"Quinn, Walker","SO-2","4.40m","14' 5.25""","Redlands Invitational","Mar 16, 2018","Stag","PV","2018","Outdoor"
"Wagenveld, Michael","JR-3","4.40m","14' 5.25""","SCIAC Multi-Dual #1","Mar 3, 2018","Stag","PV","2018","Outdoor"
"Wagenveld, Michael","JR-3","4.40m","14' 5.25""","Redlands Invitational","Mar 16, 2018","Stag","PV","2018","Outdoor"
"Wagenveld, Michael","JR-3","4.40m","14' 5.25""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","PV","2018","Outdoor"
"Quinn, Walker","SO-2","4.35m","14' 3.25""","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Stag","PV","2018","Outdoor"
"Quinn, Walker","SO-2","4.30m","14' 1.25""","Beach Invitational","Apr 20, 2018","Stag","PV","2018","Outdoor"
"Cooney, Jackson","SR-4","4.26m","13' 11.75""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","PV","2018","Outdoor"
"Quinn, Walker","SO-2","4.26m","13' 11.75""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","PV","2018","Outdoor"
"Cooney, Jackson","SR-4","4.25m","13' 11.25""","SCIAC Multi-Dual #1","Mar 3, 2018","Stag","PV","2018","Outdoor"
"Cooney, Jackson","SR-4","4.25m","13' 11.25""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","PV","2018","Outdoor"
"Wagenveld, Michael","JR-3","4.25m","13' 11.25""","SCIAC Multi-Dual #1","Mar 3, 2018","Stag","PV","2018","Outdoor"
"Quinn, Walker","SO-2","4.25m","13' 11.25""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","PV","2018","Outdoor"
"Quinn, Walker","SO-2","4.25m","13' 11.25""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","PV","2018","Outdoor"
"Quinn, Walker","SO-2","4.25m","13' 11.25""","Redlands Invitational","Mar 16, 2018","Stag","PV","2018","Outdoor"
"Quinn, Walker","SO-2","4.20m","13' 9.25""","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Stag","PV","2018","Outdoor"
