"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Gallop, Amanda","JR-3","11.50m","37' 8.75""","Redlands Invitational","Mar 15, 2019","Athena","SP","2019","Outdoor"
"Gallop, Amanda","JR-3","11.39m","37' 4.5""","Westmont Collegiate Classic with Jim Klein Combined Events","Mar 21, 2019","Athena","SP","2019","Outdoor"
"Gallop, Amanda","JR-3","11.25m","36' 11""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","SP","2019","Outdoor"
"Gallop, Amanda","JR-3","11.19m","36' 8.5""","Redlands Invitational","Mar 15, 2019","Athena","SP","2019","Outdoor"
"Gallop, Amanda","JR-3","11.09m","36' 4.75""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","SP","2019","Outdoor"
"Gallop, Amanda","JR-3","10.96m","35' 11.5""","SCIAC Dual Redlands","Mar 2, 2019","Athena","SP","2019","Outdoor"
"Gallop, Amanda","JR-3","10.89m","35' 8.75""","Oxy Distance Carnival Spring Break Classic","Mar 9, 2019","Athena","SP","2019","Outdoor"
"Gallop, Amanda","JR-3","10.80m","35' 5.25""","Oxy Distance Carnival Spring Break Classic","Mar 9, 2019","Athena","SP","2019","Outdoor"
"Gallop, Amanda","JR-3","10.79m","35' 5""","SCIAC Dual Redlands","Mar 2, 2019","Athena","SP","2019","Outdoor"
"Gallop, Amanda","JR-3","10.73m","35' 2.5""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","SP","2019","Outdoor"
"Gallop, Amanda","JR-3","10.67m","35' 0.25""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","SP","2019","Outdoor"
"Gallop, Amanda","JR-3","10.65m","34' 11.25""","23rd Rossi Relays","Feb 23, 2019","Athena","SP","2019","Outdoor"
"Gallop, Amanda","JR-3","10.61m","34' 9.75""","Oxy Distance Carnival Spring Break Classic","Mar 9, 2019","Athena","SP","2019","Outdoor"
"Gallop, Amanda","JR-3","10.59m","34' 9""","2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Athena","SP","2019","Outdoor"
"Gallop, Amanda","JR-3","10.59m","34' 9""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","SP","2019","Outdoor"
"Gallop, Amanda","JR-3","10.57m","34' 8.25""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","SP","2019","Outdoor"
"Gallop, Amanda","JR-3","10.54m","34' 7""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","SP","2019","Outdoor"
"Gallop, Amanda","JR-3","10.54m","34' 7""","2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Athena","SP","2019","Outdoor"
"Gallop, Amanda","JR-3","10.49m","34' 5""","Westmont Collegiate Classic with Jim Klein Combined Events","Mar 21, 2019","Athena","SP","2019","Outdoor"
"Gallop, Amanda","JR-3","10.43m","34' 2.75""","SCIAC Dual Redlands","Mar 2, 2019","Athena","SP","2019","Outdoor"
"Gallop, Amanda","JR-3","10.43m","34' 2.75""","Westmont Collegiate Classic with Jim Klein Combined Events","Mar 21, 2019","Athena","SP","2019","Outdoor"
"Gallop, Amanda","JR-3","10.36m","34' 0""","23rd Rossi Relays","Feb 23, 2019","Athena","SP","2019","Outdoor"
"Gallop, Amanda","JR-3","10.34m","33' 11.25""","23rd Rossi Relays","Feb 23, 2019","Athena","SP","2019","Outdoor"
"Gallop, Amanda","JR-3","10.26m","33' 8""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","SP","2019","Outdoor"
"Gallop, Amanda","JR-3","10.23m","33' 6.75""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","SP","2019","Outdoor"
"Gallop, Amanda","JR-3","10.20m","33' 5.75""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","SP","2019","Outdoor"
"Gallop, Amanda","JR-3","10.19m","33' 5.25""","2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Athena","SP","2019","Outdoor"
"Morelan, Marika","JR-3","10.09m","33' 1.25""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","SP","2019","Outdoor"
"Gallop, Amanda","JR-3","10.06m","33' 0.25""","Westmont Collegiate Classic with Jim Klein Combined Events","Mar 21, 2019","Athena","SP","2019","Outdoor"
"Morelan, Marika","JR-3","10.05m","32' 11.75""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","SP","2019","Outdoor"
"Sams, Rosevelie","FR-1","10.04m","32' 11.25""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","SP","2019","Outdoor"
"Morelan, Marika","JR-3","10.04m","32' 11.25""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","SP","2019","Outdoor"
