"Time","Athletes","Meet","Meet_Date","Team","Event","Season","Location"
"8:10.21","Molineux, Jones, Sealand, Huang","Rossi Relays","Feb 27, 2016","Stag","4x800","2016","Outdoor"
"8:30.74","Iten, Robison, Banks, Owlett","Rossi Relays","Feb 27, 2016","Stag","4x800","2016","Outdoor"
