"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Scheulen, Florian","SR-4","14:44.64","Oxy Invitational","May 8, 2010","Stag","5000","2010","Outdoor"
"Kopczynski, Brian","JR-3","14:46.30","Occidental Distance Carnival","Mar 12, 2010","Stag","5000","2010","Outdoor"
"Scheulen, Florian","SR-4","14:57.46","SCIAC Championships","Apr 30, 2010","Stag","5000","2010","Outdoor"
"Sutter, Brian","SR","15:05.78","Occidental Distance Carnival","Mar 12, 2010","Stag","5000","2010","Outdoor"
"Scheulen, Florian","SR-4","15:06.24","SCIAC Quad Meet","Apr 17, 2010","Stag","5000","2010","Outdoor"
"Dannenhauer, Rafer","SR","15:08.76","2010 Pomona-Pitzer Track & Field Invite (Invited Colleges)","Apr 10, 2010","Stag","5000","2010","Outdoor"
"Sutter, Brian","SR","15:13.82","Cal/Nevada Collegiate Championship","Mar 27, 2010","Stag","5000","2010","Outdoor"
"Sutter, Brian","SR","15:16.63","SCIAC Championships","Apr 30, 2010","Stag","5000","2010","Outdoor"
"Sutter, Brian","SR","15:17.02","SCIAC Quad Meet","Apr 17, 2010","Stag","5000","2010","Outdoor"
"Dannenhauer, Rafer","SR","15:17.94","SCIAC Championships","Apr 30, 2010","Stag","5000","2010","Outdoor"
"Scheulen, Florian","SR-4","15:26.41","Redlands-CMS-CLU-CIT Quad Meet","Apr 3, 2010","Stag","5000","2010","Outdoor"
"Dinolov, Georgi","JR-3","15:26.46","2010 Pomona-Pitzer Track & Field Invite (Invited Colleges)","Apr 10, 2010","Stag","5000","2010","Outdoor"
"Baffi, Tim","SR","15:40.57","SCIAC Championships","Apr 30, 2010","Stag","5000","2010","Outdoor"
"Sutter, Brian","SR","15:42.91","Redlands-CMS-CLU-CIT Quad Meet","Apr 3, 2010","Stag","5000","2010","Outdoor"
"Baffi, Tim","SR","15:50.60","Redlands-CMS-CLU-CIT Quad Meet","Apr 3, 2010","Stag","5000","2010","Outdoor"
"Kurtis, Matt","SR-4","15:53.19","Occidental Distance Carnival","Mar 12, 2010","Stag","5000","2010","Outdoor"
"Cummins, Matt","JR-3","15:53.91","Cal Lu - CMS - La Verne - Whittier","Mar 6, 2010","Stag","5000","2010","Outdoor"
"Cummins, Matt","JR-3","15:57.06","SCIAC Quad Meet","Apr 17, 2010","Stag","5000","2010","Outdoor"
"Kurtis, Matt","SR-4","16:01.73","Cal Lu - CMS - La Verne - Whittier","Mar 6, 2010","Stag","5000","2010","Outdoor"
"Kurtis, Matt","SR-4","16:06.92","SCIAC Championships","Apr 30, 2010","Stag","5000","2010","Outdoor"
"Kurtis, Matt","SR-4","16:10.17","Redlands-CMS-CLU-CIT Quad Meet","Apr 3, 2010","Stag","5000","2010","Outdoor"
"Page, Russell","SR","16:15.65","SCIAC Quad Meet","Apr 17, 2010","Stag","5000","2010","Outdoor"
"Kurtis, Alex","SR-4","16:15.71","Cal Lu - CMS - La Verne - Whittier","Mar 6, 2010","Stag","5000","2010","Outdoor"
"Baffi, Tim","SR","16:16.32","Occidental Distance Carnival","Mar 12, 2010","Stag","5000","2010","Outdoor"
"Page, Russell","SR","16:18.19","SCIAC Championships","Apr 30, 2010","Stag","5000","2010","Outdoor"
"Page, Russell","SR","16:19.22","Redlands-CMS-CLU-CIT Quad Meet","Apr 3, 2010","Stag","5000","2010","Outdoor"
"Page, Russell","SR","16:19.85","Cal Lu - CMS - La Verne - Whittier","Mar 6, 2010","Stag","5000","2010","Outdoor"
"Kurtis, Alex","SR-4","16:21.98","Occidental Distance Carnival","Mar 12, 2010","Stag","5000","2010","Outdoor"
"Conroy, Brian","SR","16:54.03","SCIAC Quad Meet","Apr 17, 2010","Stag","5000","2010","Outdoor"
"Conroy, Brian","SR","16:54.35","Redlands-CMS-CLU-CIT Quad Meet","Apr 3, 2010","Stag","5000","2010","Outdoor"
"Kurtis, Alex","SR-4","16:54.45","SCIAC Championships","Apr 30, 2010","Stag","5000","2010","Outdoor"
"Kurtis, Alex","SR-4","16:57.38","Redlands-CMS-CLU-CIT Quad Meet","Apr 3, 2010","Stag","5000","2010","Outdoor"
"Boerigter, Tom","SO-2","17:15.85","Occidental Distance Carnival","Mar 12, 2010","Stag","5000","2010","Outdoor"
"Conroy, Brian","SR","17:17.25","Cal Lu - CMS - La Verne - Whittier","Mar 6, 2010","Stag","5000","2010","Outdoor"
"Boerigter, Tom","SO-2","17:28.86","SCIAC Championships","Apr 30, 2010","Stag","5000","2010","Outdoor"
"Boerigter, Tom","SO-2","17:29.24","Redlands-CMS-CLU-CIT Quad Meet","Apr 3, 2010","Stag","5000","2010","Outdoor"
"Cummins, Matt","JR-3","17:29.45","Redlands-CMS-CLU-CIT Quad Meet","Apr 3, 2010","Stag","5000","2010","Outdoor"
"Boerigter, Tom","SO-2","17:35.31","SCIAC Quad Meet","Apr 17, 2010","Stag","5000","2010","Outdoor"
"Boerigter, Tom","SO-2","17:37.14","Cal Lu - CMS - La Verne - Whittier","Mar 6, 2010","Stag","5000","2010","Outdoor"
