"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Morelan, Marika","SR-4","36.54m","119' 10""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Athena","HT","2020","Outdoor"
"Morelan, Marika","SR-4","34.13m","112' 0""","Rossi Relays","Feb 22, 2020","Athena","HT","2020","Outdoor"
"Gallop, Amanda","SR-4","32.45m","106' 5""","Rossi Relays","Feb 22, 2020","Athena","HT","2020","Outdoor"
"Morelan, Marika","SR-4","32.32m","106' 0""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Athena","HT","2020","Outdoor"
"Gallop, Amanda","SR-4","31.99m","104' 11""","Rossi Relays","Feb 22, 2020","Athena","HT","2020","Outdoor"
"Uwajeh, Sobechukwu","SO-2","31.49m","103' 4""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Athena","HT","2020","Outdoor"
"Uwajeh, Sobechukwu","SO-2","30.62m","100' 5""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Athena","HT","2020","Outdoor"
"Uwajeh, Sobechukwu","SO-2","30.58m","100' 4""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Athena","HT","2020","Outdoor"
"Morelan, Marika","SR-4","28.62m","93' 11""","Rossi Relays","Feb 22, 2020","Athena","HT","2020","Outdoor"
"Uwajeh, Sobechukwu","SO-2","28.49m","93' 6""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Athena","HT","2020","Outdoor"
"Uwajeh, Sobechukwu","SO-2","26.04m","85' 5""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Athena","HT","2020","Outdoor"
"Morelan, Marika","SR-4","25.08m","82' 3""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Athena","HT","2020","Outdoor"
