"Time","Athletes","Meet","Meet_Date","Team","Event","Season","Location"
44.08,"Cunha, Joseph, Ortiz, Wong","2014 Pomona-Pitzer T&F All Comers","Feb 15, 2014","Stag","4x100","2014","Outdoor"
45.48,"Laufer, Jackson, Redman, Joseph","2014 SCIAC T&F Championships","May 3, 2014","Stag","4x100","2014","Outdoor"
45.87,"Laufer, Jackson, Boggess, Redman","SCIAC Multi Duals Meet #3","Apr 19, 2014","Stag","4x100","2014","Outdoor"
