"Time","Athletes","Meet","Meet_Date","Team","Event","Season","Location"
"7:54.73","Jones, Molineux, Hightower, Jones","Rossi Relays","Feb 28, 2015","Stag","4x800","2015","Outdoor"
"8:26.25","Jauregui, Clausen, Mahre, Kiefer","Rossi Relays","Feb 28, 2015","Stag","4x800","2015","Outdoor"
