"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Bassett, Emily","JR-3","58.53m","192' 0""","NCAA Division III Outdoor Track & Field Championships","May 25, 2017","Athena","HT","2017","Outdoor"
"Bassett, Emily","JR-3","57.81m","189' 8""","NCAA Division III Outdoor Track & Field Championships","May 25, 2017","Athena","HT","2017","Outdoor"
"Palunas, Vaiva","SR-4","56.83m","186' 5""","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","HT","2017","Outdoor"
"Palunas, Vaiva","SR-4","56.68m","185' 11""","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","HT","2017","Outdoor"
"Palunas, Vaiva","SR-4","56.59m","185' 8""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Athena","HT","2017","Outdoor"
"Bassett, Emily","JR-3","56.54m","185' 6""","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","HT","2017","Outdoor"
"Bassett, Emily","JR-3","56.28m","184' 8""","NCAA Division III Outdoor Track & Field Championships","May 25, 2017","Athena","HT","2017","Outdoor"
"Palunas, Vaiva","SR-4","56.17m","184' 3""","Beach Invitational","Apr 14, 2017","Athena","HT","2017","Outdoor"
"Palunas, Vaiva","SR-4","56.02m","183' 9""","Redlands Final Qualifier","May 17, 2017","Athena","HT","2017","Outdoor"
"Palunas, Vaiva","SR-4","55.93m","183' 6""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Athena","HT","2017","Outdoor"
"Palunas, Vaiva","SR-4","55.87m","183' 4""","Sacramento State Hornet Invitational","Mar 17, 2017","Athena","HT","2017","Outdoor"
"Palunas, Vaiva","SR-4","55.84m","183' 2""","Redlands Final Qualifier","May 17, 2017","Athena","HT","2017","Outdoor"
"Palunas, Vaiva","SR-4","55.81m","183' 1""","NCAA Division III Outdoor Track & Field Championships","May 25, 2017","Athena","HT","2017","Outdoor"
"Bassett, Emily","JR-3","55.62m","182' 6""","NCAA Division III Outdoor Track & Field Championships","May 25, 2017","Athena","HT","2017","Outdoor"
"Palunas, Vaiva","SR-4","55.56m","182' 3""","NCAA Division III Outdoor Track & Field Championships","May 25, 2017","Athena","HT","2017","Outdoor"
"Palunas, Vaiva","SR-4","55.31m","181' 5""","NCAA Division III Outdoor Track & Field Championships","May 25, 2017","Athena","HT","2017","Outdoor"
"Palunas, Vaiva","SR-4","55.31m","181' 5""","Redlands Final Qualifier","May 17, 2017","Athena","HT","2017","Outdoor"
"Palunas, Vaiva","SR-4","55.28m","181' 4""","NCAA Division III Outdoor Track & Field Championships","May 25, 2017","Athena","HT","2017","Outdoor"
"Bassett, Emily","JR-3","55.28m","181' 4""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","HT","2017","Outdoor"
"Palunas, Vaiva","SR-4","55.20m","181' 1""","Redlands Final Qualifier","May 17, 2017","Athena","HT","2017","Outdoor"
"Palunas, Vaiva","SR-4","55.19m","181' 1""","39th Annual Aztec Invitational","Mar 24, 2017","Athena","HT","2017","Outdoor"
"Palunas, Vaiva","SR-4","55.13m","180' 10""","39th Annual Aztec Invitational","Mar 24, 2017","Athena","HT","2017","Outdoor"
"Bassett, Emily","JR-3","55.05m","180' 7""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Athena","HT","2017","Outdoor"
"Bassett, Emily","JR-3","55.05m","180' 7""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","HT","2017","Outdoor"
"Palunas, Vaiva","SR-4","54.92m","180' 2""","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","HT","2017","Outdoor"
"Palunas, Vaiva","SR-4","54.90m","180' 1""","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","HT","2017","Outdoor"
"Palunas, Vaiva","SR-4","54.90m","180' 1""","Beach Invitational","Apr 14, 2017","Athena","HT","2017","Outdoor"
"Palunas, Vaiva","SR-4","54.78m","179' 9""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Athena","HT","2017","Outdoor"
"Palunas, Vaiva","SR-4","54.75m","179' 7""","Sacramento State Hornet Invitational","Mar 17, 2017","Athena","HT","2017","Outdoor"
"Bassett, Emily","JR-3","54.54m","178' 11""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","HT","2017","Outdoor"
"Palunas, Vaiva","SR-4","54.20m","177' 10""","NCAA Division III Outdoor Track & Field Championships","May 25, 2017","Athena","HT","2017","Outdoor"
"Palunas, Vaiva","SR-4","54.20m","177' 10""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Athena","HT","2017","Outdoor"
"Palunas, Vaiva","SR-4","54.16m","177' 8""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","HT","2017","Outdoor"
"Palunas, Vaiva","SR-4","54.14m","177' 7""","Beach Invitational","Apr 14, 2017","Athena","HT","2017","Outdoor"
"Palunas, Vaiva","SR-4","54.02m","177' 3""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","HT","2017","Outdoor"
"Bassett, Emily","JR-3","53.99m","177' 1""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","HT","2017","Outdoor"
"Bassett, Emily","JR-3","53.78m","176' 5""","Redlands Final Qualifier","May 17, 2017","Athena","HT","2017","Outdoor"
"Palunas, Vaiva","SR-4","53.77m","176' 5""","Sacramento State Hornet Invitational","Mar 17, 2017","Athena","HT","2017","Outdoor"
"Bassett, Emily","JR-3","53.76m","176' 4""","2017 Occidental Distance Carnival Spring Break Classic","Mar 10, 2017","Athena","HT","2017","Outdoor"
"Palunas, Vaiva","SR-4","53.47m","175' 5""","39th Annual Aztec Invitational","Mar 24, 2017","Athena","HT","2017","Outdoor"
"Palunas, Vaiva","SR-4","53.40m","175' 2""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","HT","2017","Outdoor"
"Bassett, Emily","JR-3","53.13m","174' 4""","2017 Occidental Distance Carnival Spring Break Classic","Mar 10, 2017","Athena","HT","2017","Outdoor"
