"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Ives, Wilson","FR-1","51.64m","169' 5""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","JT","2017","Outdoor"
"Rooney, Josh","SR-4","51.32m","168' 4""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","JT","2017","Outdoor"
"Knowles, Maxwell","FR-1","50.15m","164' 6""","Redlands Invite (Colleges)","Mar 17, 2017","Stag","JT","2017","Outdoor"
"Knowles, Maxwell","FR-1","49.38m","162' 0""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","JT","2017","Outdoor"
"Knowles, Maxwell","FR-1","49.22m","161' 6""","Redlands Invite (Colleges)","Mar 17, 2017","Stag","JT","2017","Outdoor"
"Knowles, Maxwell","FR-1","48.95m","160' 7""","Redlands Invite (Colleges)","Mar 17, 2017","Stag","JT","2017","Outdoor"
"Ives, Wilson","FR-1","48.29m","158' 5""","Rossi Relays","Feb 25, 2017","Stag","JT","2017","Outdoor"
"Rooney, Josh","SR-4","47.82m","156' 11""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","JT","2017","Outdoor"
"Knowles, Maxwell","FR-1","47.77m","156' 9""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","JT","2017","Outdoor"
"Knowles, Maxwell","FR-1","47.71m","156' 6""","Redlands Invite (Colleges)","Mar 17, 2017","Stag","JT","2017","Outdoor"
"Knowles, Maxwell","FR-1","47.23m","154' 11""","Rossi Relays","Feb 25, 2017","Stag","JT","2017","Outdoor"
"Knowles, Maxwell","FR-1","47.15m","154' 8""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Stag","JT","2017","Outdoor"
"Rooney, Josh","SR-4","47.02m","154' 3""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","JT","2017","Outdoor"
"Knowles, Maxwell","FR-1","47.01m","154' 3""","Redlands Invite (Colleges)","Mar 17, 2017","Stag","JT","2017","Outdoor"
"Knowles, Maxwell","FR-1","46.71m","153' 3""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","JT","2017","Outdoor"
"Rooney, Josh","SR-4","46.66m","153' 1""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","JT","2017","Outdoor"
"Rooney, Josh","SR-4","46.52m","152' 7""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","JT","2017","Outdoor"
"Rooney, Josh","SR-4","46.16m","151' 5""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","JT","2017","Outdoor"
"Rooney, Josh","SR-4","46.11m","151' 3""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","JT","2017","Outdoor"
"Ives, Wilson","FR-1","45.94m","150' 9""","Rossi Relays","Feb 25, 2017","Stag","JT","2017","Outdoor"
"Knowles, Maxwell","FR-1","45.83m","150' 4""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","JT","2017","Outdoor"
"Rooney, Josh","SR-4","45.59m","149' 7""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","JT","2017","Outdoor"
"Ives, Wilson","FR-1","45.43m","149' 0""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","JT","2017","Outdoor"
"Knowles, Maxwell","FR-1","45.36m","148' 10""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","JT","2017","Outdoor"
"Ives, Wilson","FR-1","45.35m","148' 9""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","JT","2017","Outdoor"
"Knowles, Maxwell","FR-1","45.18m","148' 3""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","JT","2017","Outdoor"
"Knowles, Maxwell","FR-1","45.18m","148' 3""","Rossi Relays","Feb 25, 2017","Stag","JT","2017","Outdoor"
"Rooney, Josh","SR-4","45.09m","147' 11""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","JT","2017","Outdoor"
"Ives, Wilson","FR-1","44.94m","147' 5""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","JT","2017","Outdoor"
"Rooney, Josh","SR-4","44.87m","147' 2""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","JT","2017","Outdoor"
"Knowles, Maxwell","FR-1","44.74m","146' 9""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","JT","2017","Outdoor"
"Knowles, Maxwell","FR-1","44.58m","146' 3""","Rossi Relays","Feb 25, 2017","Stag","JT","2017","Outdoor"
"Ives, Wilson","FR-1","44.35m","145' 6""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","JT","2017","Outdoor"
"Ives, Wilson","FR-1","44.28m","145' 3""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","JT","2017","Outdoor"
"Knowles, Maxwell","FR-1","44.26m","145' 2""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","JT","2017","Outdoor"
"Rooney, Josh","SR-4","44.18m","144' 11""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","JT","2017","Outdoor"
"Rooney, Josh","SR-4","44.06m","144' 7""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","JT","2017","Outdoor"
"Knowles, Maxwell","FR-1","44.03m","144' 5""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Stag","JT","2017","Outdoor"
"Knowles, Maxwell","FR-1","43.98m","144' 3""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","JT","2017","Outdoor"
"Knowles, Maxwell","FR-1","43.84m","143' 10""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","JT","2017","Outdoor"
"Knowles, Maxwell","FR-1","43.83m","143' 9""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Stag","JT","2017","Outdoor"
"Ives, Wilson","FR-1","43.52m","142' 9""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","JT","2017","Outdoor"
"Knowles, Maxwell","FR-1","43.31m","142' 1""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","JT","2017","Outdoor"
"Knowles, Maxwell","FR-1","43.31m","142' 1""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","JT","2017","Outdoor"
"Knowles, Maxwell","FR-1","43.13m","141' 6""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","JT","2017","Outdoor"
"Knowles, Maxwell","FR-1","42.90m","140' 9""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","JT","2017","Outdoor"
"Knowles, Maxwell","FR-1","42.55m","139' 7""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","JT","2017","Outdoor"
"Rooney, Josh","SR-4","42.49m","139' 5""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","JT","2017","Outdoor"
"Knowles, Maxwell","FR-1","42.45m","139' 3""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","JT","2017","Outdoor"
"Ives, Wilson","FR-1","42.23m","138' 6""","Rossi Relays","Feb 25, 2017","Stag","JT","2017","Outdoor"
"Ives, Wilson","FR-1","41.91m","137' 6""","Rossi Relays","Feb 25, 2017","Stag","JT","2017","Outdoor"
"Knowles, Maxwell","FR-1","41.41m","135' 10""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","JT","2017","Outdoor"
"Ives, Wilson","FR-1","40.70m","133' 6""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","JT","2017","Outdoor"
"Rooney, Josh","SR-4","40.34m","132' 4""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","JT","2017","Outdoor"
"Ives, Wilson","FR-1","38.69m","126' 11""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","JT","2017","Outdoor"
"Ives, Wilson","FR-1","38.57m","126' 6""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","JT","2017","Outdoor"
"Rooney, Josh","SR-4","38.20m","125' 4""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","JT","2017","Outdoor"
"Ives, Wilson","FR-1","37.60m","123' 4""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","JT","2017","Outdoor"
"Ortiz, Jeffrey","SR-4","37.47m","122' 11""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","JT","2017","Outdoor"
"Ortiz, Jeffrey","SR-4","37.40m","122' 8""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Stag","JT","2017","Outdoor"
"Ives, Wilson","FR-1","37.25m","122' 2""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","JT","2017","Outdoor"
"Knowles, Maxwell","FR-1","35.57m","116' 8""","Redlands Invite (Colleges)","Mar 17, 2017","Stag","JT","2017","Outdoor"
"Ortiz, Jeffrey","SR-4","35.18m","115' 5""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","JT","2017","Outdoor"
