"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Perrella, Sam","JR-3","13.99m","45' 10.75""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Stag","SP","2014","Outdoor"
"Perrella, Sam","JR-3","13.56m","44' 6""","2014 SCIAC T&F Championships","May 3, 2014","Stag","SP","2014","Outdoor"
"Rich, Alex","SO-2","13.08m","42' 11""","SCIAC Multi Duals Meet #3","Apr 19, 2014","Stag","SP","2014","Outdoor"
"Perrella, Sam","JR-3","13.05m","42' 9.75""","2014 SCIAC T&F Championships","May 3, 2014","Stag","SP","2014","Outdoor"
"Rich, Alex","SO-2","13.02m","42' 8.75""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Stag","SP","2014","Outdoor"
"Perrella, Sam","JR-3","13.01m","42' 8.25""","SCIAC Multi Duals Meet #3","Apr 19, 2014","Stag","SP","2014","Outdoor"
"Perrella, Sam","JR-3","13.01m","42' 8.25""","2014 SCIAC Quad Meet","Mar 29, 2014","Stag","SP","2014","Outdoor"
"Rich, Alex","SO-2","13.00m","42' 8""","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Stag","SP","2014","Outdoor"
"Perrella, Sam","JR-3","12.97m","42' 6.75""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Stag","SP","2014","Outdoor"
"Perrella, Sam","JR-3","12.96m","42' 6.25""","2014 SCIAC Quad Meet","Mar 29, 2014","Stag","SP","2014","Outdoor"
"Rich, Alex","SO-2","12.93m","42' 5.25""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Stag","SP","2014","Outdoor"
"Rich, Alex","SO-2","12.92m","42' 4.75""","SCIAC Multi Duals Meet #3","Apr 19, 2014","Stag","SP","2014","Outdoor"
"Rich, Alex","SO-2","12.91m","42' 4.25""","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Stag","SP","2014","Outdoor"
"Perrella, Sam","JR-3","12.86m","42' 2.25""","2014 Cal-Nevada Track & Field Championships","Apr 4, 2014","Stag","SP","2014","Outdoor"
"Rich, Alex","SO-2","12.86m","42' 2.25""","UNLV Randall Cunningham Initational","Mar 21, 2014","Stag","SP","2014","Outdoor"
"Perrella, Sam","JR-3","12.85m","42' 2""","SCIAC Multi Duals Meet #3","Apr 19, 2014","Stag","SP","2014","Outdoor"
"Perrella, Sam","JR-3","12.81m","42' 0.5""","SCIAC Multi Duals Meet #3","Apr 19, 2014","Stag","SP","2014","Outdoor"
"Perrella, Sam","JR-3","12.70m","41' 8""","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Stag","SP","2014","Outdoor"
"Rich, Alex","SO-2","12.69m","41' 7.75""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Stag","SP","2014","Outdoor"
"Rich, Alex","SO-2","12.66m","41' 6.5""","2014 SCIAC Quad Meet","Mar 29, 2014","Stag","SP","2014","Outdoor"
"Rich, Alex","SO-2","12.62m","41' 5""","UNLV Randall Cunningham Initational","Mar 21, 2014","Stag","SP","2014","Outdoor"
"Perrella, Sam","JR-3","12.62m","41' 5""","2014 SCIAC Quad Meet","Mar 29, 2014","Stag","SP","2014","Outdoor"
"Rich, Alex","SO-2","12.60m","41' 4.25""","2014 SCIAC Quad Meet","Mar 29, 2014","Stag","SP","2014","Outdoor"
"Rich, Alex","SO-2","12.58m","41' 3.25""","2014 SCIAC T&F Championships","May 3, 2014","Stag","SP","2014","Outdoor"
"Rich, Alex","SO-2","12.58m","41' 3.25""","2014 SCIAC Quad Meet","Mar 29, 2014","Stag","SP","2014","Outdoor"
