"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Ristig, Erin","JR-3","3.35m","10' 11.75""","2014 Cal-Nevada Track & Field Championships","Apr 4, 2014","Athena","PV","2014","Outdoor"
"Ristig, Erin","JR-3","3.35m","10' 11.75""","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Athena","PV","2014","Outdoor"
"Krugman, Allison","JR-3","3.31m","10' 10.25""","SCIAC Multi Duals Meet #3","Apr 19, 2014","Athena","PV","2014","Outdoor"
"Ristig, Erin","JR-3","3.31m","10' 10.25""","SCIAC Multi Duals Meet #3","Apr 19, 2014","Athena","PV","2014","Outdoor"
"Ristig, Erin","JR-3","3.26m","10' 8.25""","2014 SCIAC Quad Meet","Mar 29, 2014","Athena","PV","2014","Outdoor"
"Ristig, Erin","JR-3","3.25m","10' 8""","Ben Brown Invitational","Mar 15, 2014","Athena","PV","2014","Outdoor"
"Krugman, Allison","JR-3","3.21m","10' 6.25""","2014 SCIAC T&F Championships","May 3, 2014","Athena","PV","2014","Outdoor"
"Ristig, Erin","JR-3","3.20m","10' 6""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Athena","PV","2014","Outdoor"
"Ristig, Erin","JR-3","3.20m","10' 6""","2014 Cal-Nevada Track & Field Championships","Apr 4, 2014","Athena","PV","2014","Outdoor"
"Ristig, Erin","JR-3","3.20m","10' 6""","Rossi Relays","Feb 22, 2014","Athena","PV","2014","Outdoor"
"Ristig, Erin","JR-3","3.20m","10' 6""","2014 Pomona-Pitzer T&F All Comers","Feb 15, 2014","Athena","PV","2014","Outdoor"
"Krugman, Allison","JR-3","3.16m","10' 4.25""","SCIAC Multi Duals Meet #3","Apr 19, 2014","Athena","PV","2014","Outdoor"
"Ristig, Erin","JR-3","3.11m","10' 2.5""","2014 SCIAC Quad Meet","Mar 29, 2014","Athena","PV","2014","Outdoor"
"Krugman, Allison","JR-3","3.11m","10' 2.5""","2014 SCIAC Quad Meet","Mar 29, 2014","Athena","PV","2014","Outdoor"
"Krugman, Allison","JR-3","3.10m","10' 2""","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Athena","PV","2014","Outdoor"
"Ristig, Erin","JR-3","3.10m","10' 2""","Ben Brown Invitational","Mar 15, 2014","Athena","PV","2014","Outdoor"
"Krugman, Allison","JR-3","3.05m","10' 0""","Rossi Relays","Feb 22, 2014","Athena","PV","2014","Outdoor"
"Ristig, Erin","JR-3","3.05m","10' 0""","Rossi Relays","Feb 22, 2014","Athena","PV","2014","Outdoor"
"Ristig, Erin","JR-3","3.05m","10' 0""","2014 Pomona-Pitzer T&F All Comers","Feb 15, 2014","Athena","PV","2014","Outdoor"
"Krugman, Allison","JR-3","3.05m","10' 0""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Athena","PV","2014","Outdoor"
"Krugman, Allison","JR-3","3.05m","10' 0""","UNLV Randall Cunningham Initational","Mar 21, 2014","Athena","PV","2014","Outdoor"
"Krugman, Allison","JR-3","2.96m","9' 8.5""","2014 SCIAC Quad Meet","Mar 29, 2014","Athena","PV","2014","Outdoor"
"Krugman, Allison","JR-3","2.95m","9' 8""","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Athena","PV","2014","Outdoor"
"Seidel, Ellen","FR-1","2.91m","9' 6.5""","2014 SCIAC T&F Championships","May 3, 2014","Athena","PV","2014","Outdoor"
"Seidel, Ellen","FR-1","2.90m","9' 6.25""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Athena","PV","2014","Outdoor"
"Seidel, Ellen","FR-1","2.89m","9' 5.75""","2014 Pomona-Pitzer T&F All Comers","Feb 15, 2014","Athena","PV","2014","Outdoor"
"Krugman, Allison","JR-3","2.89m","9' 5.75""","2014 Pomona-Pitzer T&F All Comers","Feb 15, 2014","Athena","PV","2014","Outdoor"
"Ristig, Erin","JR-3","2.89m","9' 5.75""","2014 Pomona-Pitzer T&F All Comers","Feb 15, 2014","Athena","PV","2014","Outdoor"
"Seidel, Ellen","FR-1","2.76m","9' 0.5""","2014 SCIAC T&F Championships","May 3, 2014","Athena","PV","2014","Outdoor"
"Seidel, Ellen","FR-1","2.75m","9' 0.25""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Athena","PV","2014","Outdoor"
"Seidel, Ellen","FR-1","2.75m","9' 0.25""","Rossi Relays","Feb 22, 2014","Athena","PV","2014","Outdoor"
"Seidel, Ellen","FR-1","2.75m","9' 0.25""","2014 Pomona-Pitzer T&F All Comers","Feb 15, 2014","Athena","PV","2014","Outdoor"
"Seidel, Ellen","FR-1","2.61m","8' 6.75""","2014 SCIAC T&F Championships","May 3, 2014","Athena","PV","2014","Outdoor"
"Seidel, Ellen","FR-1","2.60m","8' 6.25""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Athena","PV","2014","Outdoor"
"Seidel, Ellen","FR-1","2.60m","8' 6.25""","Rossi Relays","Feb 22, 2014","Athena","PV","2014","Outdoor"
"Seidel, Ellen","FR-1","2.59m","8' 6""","2014 Pomona-Pitzer T&F All Comers","Feb 15, 2014","Athena","PV","2014","Outdoor"
"Seidel, Ellen","FR-1","2.44m","8' 0""","2014 Pomona-Pitzer T&F All Comers","Feb 15, 2014","Athena","PV","2014","Outdoor"
