"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Krall, Alex","FR-1","4.40m","14' 5.25""","Cal Tech SCIAC 3-Way","Mar 2, 2013","Stag","PV","2013","Outdoor"
"Krall, Alex","FR-1","4.37m","14' 4""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Stag","PV","2013","Outdoor"
"Krall, Alex","FR-1","4.26m","13' 11.75""","Rossi Relays","Feb 23, 2013","Stag","PV","2013","Outdoor"
"Krall, Alex","FR-1","4.26m","13' 11.75""","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","PV","2013","Outdoor"
"Krall, Alex","FR-1","4.26m","13' 11.75""","UCSD Opening Triangular","Feb 16, 2013","Stag","PV","2013","Outdoor"
"Krall, Alex","FR-1","4.25m","13' 11.25""","Cal-Nevada Championships","Mar 29, 2013","Stag","PV","2013","Outdoor"
"Krall, Alex","FR-1","4.25m","13' 11.25""","SCIAC Quad Meet","Apr 6, 2013","Stag","PV","2013","Outdoor"
"Krall, Alex","FR-1","4.22m","13' 10""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Stag","PV","2013","Outdoor"
"Krall, Alex","FR-1","4.17m","13' 8.25""","35th SDSU Aztec Invitational","Mar 14, 2013","Stag","PV","2013","Outdoor"
"Krall, Alex","FR-1","4.12m","13' 6.25""","Oxy Invitational","May 4, 2013","Stag","PV","2013","Outdoor"
"Krall, Alex","FR-1","4.11m","13' 5.75""","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","PV","2013","Outdoor"
"Krall, Alex","FR-1","4.11m","13' 5.75""","Rossi Relays","Feb 23, 2013","Stag","PV","2013","Outdoor"
"Krall, Alex","FR-1","4.05m","13' 3.5""","Claremont Classic Multi","May 9, 2013","Stag","PV","2013","Outdoor"
