"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Kroll, Jackie","SO-2","32.11m","105' 4""","SCIAC Quad Meet","Apr 6, 2013","Athena","DT","2013","Outdoor"
"Kroll, Jackie","SO-2","31.19m","102' 4""","SCIAC Quad Meet","Apr 6, 2013","Athena","DT","2013","Outdoor"
"Kroll, Jackie","SO-2","31.05m","101' 10""","SCIAC Quad Meet","Apr 6, 2013","Athena","DT","2013","Outdoor"
"Kroll, Jackie","SO-2","30.61m","100' 5""","2013 SCIAC Track & Field Championships","Apr 26, 2013","Athena","DT","2013","Outdoor"
"Kroll, Jackie","SO-2","30.60m","100' 5""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Athena","DT","2013","Outdoor"
"Kroll, Jackie","SO-2","30.10m","98' 9""","2013 SCIAC Track & Field Championships","Apr 26, 2013","Athena","DT","2013","Outdoor"
"Kroll, Jackie","SO-2","29.55m","96' 11""","2013 SCIAC Track & Field Championships","Apr 26, 2013","Athena","DT","2013","Outdoor"
"Kroll, Jackie","SO-2","29.14m","95' 7""","2013 SCIAC Track & Field Championships","Apr 26, 2013","Athena","DT","2013","Outdoor"
"Kroll, Jackie","SO-2","29.11m","95' 6""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Athena","DT","2013","Outdoor"
"Kroll, Jackie","SO-2","27.92m","91' 7""","Cal Tech SCIAC 3-Way","Mar 2, 2013","Athena","DT","2013","Outdoor"
"Kroll, Jackie","SO-2","26.57m","87' 2""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Athena","DT","2013","Outdoor"
"Kroll, Jackie","SO-2","26.05m","85' 5""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Athena","DT","2013","Outdoor"
"Swonigan, Sydney","SR-4","21.82m","71' 7""","SCIAC Quad Meet","Apr 6, 2013","Athena","DT","2013","Outdoor"
"Swonigan, Sydney","SR-4","20.40m","66' 11""","SCIAC Quad Meet","Apr 6, 2013","Athena","DT","2013","Outdoor"
"Swonigan, Sydney","SR-4","20.30m","66' 7""","Redlands Invitational","Mar 15, 2013","Athena","DT","2013","Outdoor"
"Swonigan, Sydney","SR-4","19.79m","64' 11""","Rossi Relays","Feb 23, 2013","Athena","DT","2013","Outdoor"
"Swonigan, Sydney","SR-4","19.16m","62' 10""","Cal Tech SCIAC 3-Way","Mar 2, 2013","Athena","DT","2013","Outdoor"
"Swonigan, Sydney","SR-4","18.20m","59' 8""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Athena","DT","2013","Outdoor"
"Swonigan, Sydney","SR-4","17.98m","59' 0""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Athena","DT","2013","Outdoor"
"Swonigan, Sydney","SR-4","17.00m","55' 9""","Rossi Relays","Feb 23, 2013","Athena","DT","2013","Outdoor"
"Swonigan, Sydney","SR-4","16.56m","54' 4""","SCIAC Quad Meet","Apr 6, 2013","Athena","DT","2013","Outdoor"
"Swonigan, Sydney","SR-4","13.27m","43' 6""","UCSD Opening Triangular","Feb 16, 2013","Athena","DT","2013","Outdoor"
"Kroll, Jackie","SO-2","1.00m","3' 3""","SCIAC Quad Meet","Apr 6, 2013","Athena","DT","2013","Outdoor"
