"Time","Athletes","Meet","Meet_Date","Team","Event","Season","Location"
"10:20.58","Snell, Nix, Morelan, Scherer","Rossi Relays","Feb 25, 2017","Athena","4x800","2017","Outdoor"
"11:07.38","Choe, Han, Cao, Zepeda","Rossi Relays","Feb 25, 2017","Athena","4x800","2017","Outdoor"
