"Time","Athletes","Meet","Meet_Date","Team","Event","Season","Location"
"8:02.12","Dettman, Morgan, Ives, Sealand","Rossi Relays","Feb 22, 2020","Stag","4x800","2020","Outdoor"
"8:31.00","Komoriya, Jensen, Natarajan, O'Neill","Rossi Relays","Feb 22, 2020","Stag","4x800","2020","Outdoor"
