"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Mott, Lauren","FR-1","34.33m","112' 7""","SCIAC Multi Duals Meet #3","Apr 19, 2014","Athena","JT","2014","Outdoor"
"Mott, Lauren","FR-1","33.79m","110' 10""","SCIAC Multi Duals Meet #3","Apr 19, 2014","Athena","JT","2014","Outdoor"
"Mott, Lauren","FR-1","32.84m","107' 9""","SCIAC Multi Duals Meet #3","Apr 19, 2014","Athena","JT","2014","Outdoor"
"Mott, Lauren","FR-1","31.90m","104' 8""","SCIAC Multi Duals Meet #3","Apr 19, 2014","Athena","JT","2014","Outdoor"
"Mott, Lauren","FR-1","30.67m","100' 7""","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Athena","JT","2014","Outdoor"
"Lanaras, Olivia","FR-1","26.84m","88' 1""","2014 SCIAC Quad Meet","Mar 29, 2014","Athena","JT","2014","Outdoor"
"Mott, Lauren","FR-1","26.61m","87' 4""","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Athena","JT","2014","Outdoor"
"Hollshwandner, Amy","FR-1","26.12m","85' 8""","Claremont Classic Multi","May 8, 2014","Athena","JT","2014","Outdoor"
"Lanaras, Olivia","FR-1","25.77m","84' 6""","SCIAC Multi Duals Meet #3","Apr 19, 2014","Athena","JT","2014","Outdoor"
"Mott, Lauren","FR-1","25.60m","84' 0""","2014 SCIAC T&F Championships","May 3, 2014","Athena","JT","2014","Outdoor"
"Mott, Lauren","FR-1","25.16m","82' 6""","2014 SCIAC T&F Championships","May 3, 2014","Athena","JT","2014","Outdoor"
"Mott, Lauren","FR-1","24.44m","80' 2""","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Athena","JT","2014","Outdoor"
"Mott, Lauren","FR-1","24.18m","79' 4""","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Athena","JT","2014","Outdoor"
"Lanaras, Olivia","FR-1","24.16m","79' 3""","2014 SCIAC Quad Meet","Mar 29, 2014","Athena","JT","2014","Outdoor"
"Lanaras, Olivia","FR-1","23.79m","78' 1""","2014 SCIAC T&F Championships","May 3, 2014","Athena","JT","2014","Outdoor"
"Hollshwander, Amy","FR-1","23.46m","77' 0""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Athena","JT","2014","Outdoor"
"Lanaras, Olivia","FR-1","23.09m","75' 9""","2014 SCIAC Quad Meet","Mar 29, 2014","Athena","JT","2014","Outdoor"
"Lanaras, Olivia","FR-1","22.79m","74' 9""","SCIAC Multi Duals Meet #3","Apr 19, 2014","Athena","JT","2014","Outdoor"
"Hollshwander, Amy","FR-1","22.50m","73' 10""","Rossi Relays","Feb 22, 2014","Athena","JT","2014","Outdoor"
"Hollshwandner, Amy","FR-1","22.19m","72' 10""","Claremont Classic Multi","May 8, 2014","Athena","JT","2014","Outdoor"
"Hollshwander, Amy","FR-1","22.15m","72' 8""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Athena","JT","2014","Outdoor"
"Hollshwander, Amy","FR-1","22.10m","72' 6""","Rossi Relays","Feb 22, 2014","Athena","JT","2014","Outdoor"
"Hollshwander, Amy","FR-1","21.96m","72' 0""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Athena","JT","2014","Outdoor"
"Hollshwander, Amy","FR-1","21.96m","72' 0""","Rossi Relays","Feb 22, 2014","Athena","JT","2014","Outdoor"
"Hollshwander, Amy","FR-1","21.95m","72' 0""","Rossi Relays","Feb 22, 2014","Athena","JT","2014","Outdoor"
"Lanaras, Olivia","FR-1","21.83m","71' 7""","2014 SCIAC Quad Meet","Mar 29, 2014","Athena","JT","2014","Outdoor"
"Lanaras, Olivia","FR-1","21.47m","70' 5""","UNLV Randall Cunningham Initational","Mar 21, 2014","Athena","JT","2014","Outdoor"
"Hollshwander, Amy","FR-1","21.23m","69' 8""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Athena","JT","2014","Outdoor"
"Lanaras, Olivia","FR-1","20.52m","67' 4""","UNLV Randall Cunningham Initational","Mar 21, 2014","Athena","JT","2014","Outdoor"
"Lanaras, Olivia","FR-1","19.99m","65' 7""","UNLV Randall Cunningham Initational","Mar 21, 2014","Athena","JT","2014","Outdoor"
"Lanaras, Olivia","FR-1","19.05m","62' 6""","Rossi Relays","Feb 22, 2014","Athena","JT","2014","Outdoor"
"Lanaras, Olivia","FR-1","17.94m","58' 10""","UNLV Randall Cunningham Initational","Mar 21, 2014","Athena","JT","2014","Outdoor"
"Lanaras, Olivia","FR-1","17.33m","56' 10""","Rossi Relays","Feb 22, 2014","Athena","JT","2014","Outdoor"
"Ingram, Amy","FR-1","17.32m","56' 10""","Rossi Relays","Feb 22, 2014","Athena","JT","2014","Outdoor"
"Lanaras, Olivia","FR-1","16.50m","54' 2""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Athena","JT","2014","Outdoor"
"Lanaras, Olivia","FR-1","14.04m","46' 1""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Athena","JT","2014","Outdoor"
"Lanaras, Olivia","FR-1","3.57m","11' 8""","SCIAC Multi Duals Meet #3","Apr 19, 2014","Athena","JT","2014","Outdoor"
"Lanaras, Olivia","FR-1","2.72m","8' 11""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Athena","JT","2014","Outdoor"
