"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Mejia, Carmen","SR-4","57.32","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","400","2017","Outdoor"
"Mejia, Carmen","SR-4","58.22","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","400","2017","Outdoor"
"Mejia, Carmen","SR-4","58.90","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","400","2017","Outdoor"
"Lee, Liz","SR-4","1:00.81","Redlands Invite (Colleges)","Mar 17, 2017","Athena","400","2017","Outdoor"
"Snell, Kathryn","FR-1","1:02.93","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","400","2017","Outdoor"
"Snell, Kathryn","FR-1","1:03.28","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","400","2017","Outdoor"
"Snell, Kathryn","FR-1","1:03.56","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Athena","400","2017","Outdoor"
"Snell, Kathryn","FR-1","1:04.49","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","400","2017","Outdoor"
"McCarthy, Bridget","FR-1","1:05.17","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","400","2017","Outdoor"
"McCarthy, Bridget","FR-1","1:05.47","Redlands Invite (Colleges)","Mar 17, 2017","Athena","400","2017","Outdoor"
"Deutsch, McKenzie","FR-1","1:06.29","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Athena","400","2017","Outdoor"
"Deutsch, McKenzie","FR-1","1:06.84","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","400","2017","Outdoor"
"Fleming, Laura","FR-1","1:07.11","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","400","2017","Outdoor"
"Deutsch, McKenzie","FR-1","1:08.20","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","400","2017","Outdoor"
"Zepeda, Evelyn","JR-3","1:15.17","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","400","2017","Outdoor"
