"Time","Athletes","Meet","Meet_Date","Team","Event","Season","Location"
"10:07.97","Fleming, Gitlin, Elliot, Scherer","Rossi Relays","Feb 22, 2020","Athena","4x800","2020","Outdoor"
"10:19.76","Brusco, Taylor, Lambros, Clarke","Rossi Relays","Feb 22, 2020","Athena","4x800","2020","Outdoor"
"10:47.67","Jenne, McVay, Stuart, Wong","Rossi Relays","Feb 22, 2020","Athena","4x800","2020","Outdoor"
