"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Gallardo, Mikaela","SR-4","44.22m","145' 1""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","HT","2019","Outdoor"
"Gallardo, Mikaela","SR-4","43.47m","142' 7""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","HT","2019","Outdoor"
"Gallardo, Mikaela","SR-4","43.25m","141' 11""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","HT","2019","Outdoor"
"Gallardo, Mikaela","SR-4","42.99m","141' 0""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","HT","2019","Outdoor"
"Gallardo, Mikaela","SR-4","42.39m","139' 1""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","HT","2019","Outdoor"
"Gallardo, Mikaela","SR-4","41.43m","135' 11""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","HT","2019","Outdoor"
"Gallardo, Mikaela","SR-4","40.35m","132' 4""","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Athena","HT","2019","Outdoor"
"Gallardo, Mikaela","SR-4","39.92m","131' 0""","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Athena","HT","2019","Outdoor"
"Gallardo, Mikaela","SR-4","39.90m","130' 11""","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","HT","2019","Outdoor"
"Gallardo, Mikaela","SR-4","38.93m","127' 9""","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","HT","2019","Outdoor"
"Gallardo, Mikaela","SR-4","38.87m","127' 6""","2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Athena","HT","2019","Outdoor"
"Gallardo, Mikaela","SR-4","38.75m","127' 1""","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","HT","2019","Outdoor"
"Gallardo, Mikaela","SR-4","38.66m","126' 10""","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","HT","2019","Outdoor"
"Gallardo, Mikaela","SR-4","37.02m","121' 5""","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Athena","HT","2019","Outdoor"
"Gallardo, Mikaela","SR-4","35.76m","117' 4""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","HT","2019","Outdoor"
"Uwajeh, Sobechukwu","FR-1","33.44m","109' 8""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","HT","2019","Outdoor"
"Uwajeh, Sobechukwu","FR-1","31.58m","103' 7""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","HT","2019","Outdoor"
"Uwajeh, Sobechukwu","FR-1","31.55m","103' 6""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","HT","2019","Outdoor"
"Uwajeh, Sobechukwu","FR-1","31.39m","103' 0""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","HT","2019","Outdoor"
"Gallardo, Mikaela","SR-4","30.67m","100' 7""","2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Athena","HT","2019","Outdoor"
"Moreno, Victoria","JR-3","29.54m","96' 11""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","HT","2019","Outdoor"
"Uwajeh, Sobechukwu","FR-1","28.93m","94' 11""","23rd Rossi Relays","Feb 23, 2019","Athena","HT","2019","Outdoor"
"Moreno, Victoria","JR-3","28.93m","94' 11""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","HT","2019","Outdoor"
"Uwajeh, Sobechukwu","FR-1","28.82m","94' 7""","23rd Rossi Relays","Feb 23, 2019","Athena","HT","2019","Outdoor"
"Uwajeh, Sobechukwu","FR-1","28.78m","94' 5""","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","HT","2019","Outdoor"
"Moreno, Victoria","JR-3","28.55m","93' 8""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","HT","2019","Outdoor"
"Uwajeh, Sobechukwu","FR-1","28.40m","93' 2""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","HT","2019","Outdoor"
"Uwajeh, Sobechukwu","FR-1","28.30m","92' 10""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","HT","2019","Outdoor"
"Uwajeh, Sobechukwu","FR-1","27.48m","90' 2""","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","HT","2019","Outdoor"
