"Time","Athletes","Meet","Meet_Date","Team","Event","Season","Location"
"10:11.79","Ives, Denning, Iten, Christensen","23rd Rossi Relays","Feb 23, 2019","Stag","DMR","2019","Outdoor"
"10:23.72","Morgan, Addison, Patterson, Hassman","23rd Rossi Relays","Feb 23, 2019","Stag","DMR","2019","Outdoor"
"10:39.32","Sealand, Gill, Hirsch, Wilkinson","23rd Rossi Relays","Feb 23, 2019","Stag","DMR","2019","Outdoor"
"11:03.27","Steinberg, Mountain, Komoriya, Natarajan","23rd Rossi Relays","Feb 23, 2019","Stag","DMR","2019","Outdoor"
"11:09.79","Kimball, Psaltakis, Schulze","23rd Rossi Relays","Feb 23, 2019","Stag","DMR","2019","Outdoor"
