"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Knowles, Truman","SR-4","62.84m","206' 2""","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Stag","JT","2023","Outdoor"
"Knowles, Truman","SR-4","62.36m","204' 7""","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Stag","JT","2023","Outdoor"
"Knowles, Truman","SR-4","57.95m","190' 1""","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Stag","JT","2023","Outdoor"
"Knowles, Truman","SR-4","57.71m","189' 4""","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","JT","2023","Outdoor"
"Knowles, Truman","SR-4","57.19m","187' 7""","Redlands Invitational (Collegiate)","Mar 17, 2023","Stag","JT","2023","Outdoor"
"Knowles, Truman","SR-4","56.37m","184' 11""","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Stag","JT","2023","Outdoor"
"Knowles, Truman","SR-4","56.14m","184' 2""","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Stag","JT","2023","Outdoor"
"Knowles, Truman","SR-4","56.08m","184' 0""","Mangrum Invitational","Mar 24, 2023","Stag","JT","2023","Outdoor"
"Knowles, Truman","SR-4","55.74m","182' 10""","NCAA Division III Outdoor Track & Field Championships","May 25, 2023","Stag","JT","2023","Outdoor"
"Knowles, Truman","SR-4","55.58m","182' 4""","NCAA Division III Outdoor Track & Field Championships","May 25, 2023","Stag","JT","2023","Outdoor"
"Knowles, Truman","SR-4","55.50m","182' 1""","Mangrum Invitational","Mar 24, 2023","Stag","JT","2023","Outdoor"
"Knowles, Truman","SR-4","55.44m","181' 11""","Redlands Invitational (Collegiate)","Mar 17, 2023","Stag","JT","2023","Outdoor"
"Knowles, Truman","SR-4","55.32m","181' 6""","NCAA Division III Outdoor Track & Field Championships","May 25, 2023","Stag","JT","2023","Outdoor"
"Knowles, Truman","SR-4","55.11m","180' 10""","2023 Triton Invite (College/University)","Apr 7, 2023","Stag","JT","2023","Outdoor"
"Knowles, Truman","SR-4","54.63m","179' 3""","Mangrum Invitational","Mar 24, 2023","Stag","JT","2023","Outdoor"
"Knowles, Truman","SR-4","54.63m","179' 3""","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","JT","2023","Outdoor"
"Knowles, Truman","SR-4","54.51m","178' 10""","Mangrum Invitational","Mar 24, 2023","Stag","JT","2023","Outdoor"
"Knowles, Truman","SR-4","54.31m","178' 2""","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Stag","JT","2023","Outdoor"
"Knowles, Truman","SR-4","54.23m","177' 11""","2023 Redlands Final Qualifier","May 17, 2023","Stag","JT","2023","Outdoor"
"Knowles, Truman","SR-4","54.20m","177' 10""","2023 Redlands Final Qualifier","May 17, 2023","Stag","JT","2023","Outdoor"
"Knowles, Truman","SR-4","54.17m","177' 9""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Stag","JT","2023","Outdoor"
"Knowles, Truman","SR-4","53.86m","176' 8""","2023 Triton Invite (College/University)","Apr 7, 2023","Stag","JT","2023","Outdoor"
"Knowles, Truman","SR-4","53.42m","175' 3""","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Stag","JT","2023","Outdoor"
