"Time","Athletes","Meet","Meet_Date","Team","Event","Season","Location"
"3:19.86","McDonald, Morgan, Campbell, Cockburn","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","4x400","2020","Outdoor"
"3:23.83","McDonald, Addison, Morgan, Cockburn","Rossi Relays","Feb 22, 2020","Stag","4x400","2020","Outdoor"
"3:26.55","McDonald, Williams, Sojico, Patterson","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","4x400","2020","Outdoor"
"3:28.57","Sojico, Williams, Campbell, Estrada","Rossi Relays","Feb 22, 2020","Stag","4x400","2020","Outdoor"
"3:29.76","Estrada, Solomon, Williams, Sojico","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","4x400","2020","Outdoor"
"3:30.16","Dettman, Denning, Gill, Sealand","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","4x400","2020","Outdoor"
"3:42.19","Burger, Ives, Nevens, Albach","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","4x400","2020","Outdoor"
"3:43.39","Hassman, Pick, Mountain, Christensen","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","4x400","2020","Outdoor"
