"Time","Athletes","Meet","Meet_Date","Team","Event","Season","Location"
"10:08.06","Shirey, Mejia, Mann, McKillop","Rossi Relays","Feb 27, 2016","Athena","4x800","2016","Outdoor"
"11:40.31","Su, Huen, Zepeda, Akmal","Rossi Relays","Feb 27, 2016","Athena","4x800","2016","Outdoor"
