"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Simon, Brooke","SR-4","4.03m","13' 2.5""","2023 Redlands Final Qualifier","May 17, 2023","Athena","PV","2023","Outdoor"
"Simon, Brooke","SR-4","4.00m","13' 1.5""","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","PV","2023","Outdoor"
"Simon, Brooke","SR-4","4.00m","13' 1.5""","NCAA Division III Outdoor Track & Field Championships","May 25, 2023","Athena","PV","2023","Outdoor"
"Simon, Brooke","SR-4","3.95m","12' 11.5""","NCAA Division III Outdoor Track & Field Championships","May 25, 2023","Athena","PV","2023","Outdoor"
"Simon, Brooke","SR-4","3.93m","12' 10.75""","2023 Redlands Final Qualifier","May 17, 2023","Athena","PV","2023","Outdoor"
"Simon, Brooke","SR-4","3.91m","12' 10""","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","PV","2023","Outdoor"
"Simon, Brooke","SR-4","3.85m","12' 7.5""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","PV","2023","Outdoor"
"Simon, Brooke","SR-4","3.85m","12' 7.5""","NCAA Division III Outdoor Track & Field Championships","May 25, 2023","Athena","PV","2023","Outdoor"
"Simon, Brooke","SR-4","3.83m","12' 6.75""","2023 Redlands Final Qualifier","May 17, 2023","Athena","PV","2023","Outdoor"
"Simon, Brooke","SR-4","3.82m","12' 6.25""","2023 Triton Invite (College/University)","Apr 7, 2023","Athena","PV","2023","Outdoor"
"Simon, Brooke","SR-4","3.80m","12' 5.5""","Redlands Invitational (Collegiate)","Mar 17, 2023","Athena","PV","2023","Outdoor"
"Simon, Brooke","SR-4","3.80m","12' 5.5""","NCAA Division III Outdoor Track & Field Championships","May 25, 2023","Athena","PV","2023","Outdoor"
"Simon, Brooke","SR-4","3.73m","12' 2.75""","2023 Redlands Final Qualifier","May 17, 2023","Athena","PV","2023","Outdoor"
"Seifert, Madeline","FR-1","3.72m","12' 2.5""","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","PV","2023","Outdoor"
"Simon, Brooke","SR-4","3.72m","12' 2.5""","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","PV","2023","Outdoor"
"Seifert, Madeline","FR-1","3.67m","12' 0.5""","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","PV","2023","Outdoor"
"Simon, Brooke","SR-4","3.67m","12' 0.5""","2023 Triton Invite (College/University)","Apr 7, 2023","Athena","PV","2023","Outdoor"
"Simon, Brooke","SR-4","3.65m","11' 11.75""","NCAA Division III Outdoor Track & Field Championships","May 25, 2023","Athena","PV","2023","Outdoor"
"Simon, Brooke","SR-4","3.65m","11' 11.75""","Redlands Invitational (Collegiate)","Mar 17, 2023","Athena","PV","2023","Outdoor"
"Simon, Brooke","SR-4","3.65m","11' 11.75""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","PV","2023","Outdoor"
"Seifert, Madeline","FR-1","3.63m","11' 10.75""","2023 Redlands Final Qualifier","May 17, 2023","Athena","PV","2023","Outdoor"
"Seifert, Madeline","FR-1","3.61m","11' 10""","APU Franson Last Chance","May 12, 2023","Athena","PV","2023","Outdoor"
"Seifert, Madeline","FR-1","3.57m","11' 8.5""","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","PV","2023","Outdoor"
"Simon, Brooke","SR-4","3.57m","11' 8.5""","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","PV","2023","Outdoor"
"Simon, Brooke","SR-4","3.55m","11' 7.75""","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Athena","PV","2023","Outdoor"
"Seifert, Madeline","FR-1","3.52m","11' 6.5""","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Athena","PV","2023","Outdoor"
"Seifert, Madeline","FR-1","3.50m","11' 5.75""","Redlands Invitational (Collegiate)","Mar 17, 2023","Athena","PV","2023","Outdoor"
"Simon, Brooke","SR-4","3.50m","11' 5.75""","Redlands Invitational (Collegiate)","Mar 17, 2023","Athena","PV","2023","Outdoor"
"Seifert, Madeline","FR-1","3.50m","11' 5.75""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","PV","2023","Outdoor"
"Seifert, Madeline","FR-1","3.48m","11' 5""","2023 Redlands Final Qualifier","May 17, 2023","Athena","PV","2023","Outdoor"
"Seifert, Madeline","FR-1","3.47m","11' 4.5""","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","PV","2023","Outdoor"
"Seifert, Madeline","FR-1","3.46m","11' 4.25""","APU Franson Last Chance","May 12, 2023","Athena","PV","2023","Outdoor"
"Seifert, Madeline","FR-1","3.41m","11' 2.25""","Oxy Invitational","May 6, 2023","Athena","PV","2023","Outdoor"
"Seifert, Madeline","FR-1","3.40m","11' 1.75""","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Athena","PV","2023","Outdoor"
"Seifert, Madeline","FR-1","3.37m","11' 0.75""","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Athena","PV","2023","Outdoor"
"Seifert, Madeline","FR-1","3.37m","11' 0.75""","2023 Triton Invite (College/University)","Apr 7, 2023","Athena","PV","2023","Outdoor"
"Seifert, Madeline","FR-1","3.37m","11' 0.75""","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","PV","2023","Outdoor"
"Milano, Isabella","FR-1","3.35m","10' 11.75""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","PV","2023","Outdoor"
"Seifert, Madeline","FR-1","3.35m","10' 11.75""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","PV","2023","Outdoor"
"Seifert, Madeline","FR-1","3.35m","10' 11.75""","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Athena","PV","2023","Outdoor"
"Seifert, Madeline","FR-1","3.35m","10' 11.75""","Redlands Invitational (Collegiate)","Mar 17, 2023","Athena","PV","2023","Outdoor"
"Milano, Isabella","FR-1","3.25m","10' 8""","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Athena","PV","2023","Outdoor"
"Seifert, Madeline","FR-1","3.25m","10' 8""","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Athena","PV","2023","Outdoor"
"Milano, Isabella","FR-1","3.22m","10' 6.75""","2023 Triton Invite (College/University)","Apr 7, 2023","Athena","PV","2023","Outdoor"
"Milano, Isabella","FR-1","3.22m","10' 6.75""","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","PV","2023","Outdoor"
"Seifert, Madeline","FR-1","3.22m","10' 6.75""","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Athena","PV","2023","Outdoor"
"Seifert, Madeline","FR-1","3.22m","10' 6.75""","2023 Triton Invite (College/University)","Apr 7, 2023","Athena","PV","2023","Outdoor"
"Milano, Isabella","FR-1","3.22m","10' 6.75""","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Athena","PV","2023","Outdoor"
"Milano, Isabella","FR-1","3.20m","10' 6""","Redlands Invitational (Collegiate)","Mar 17, 2023","Athena","PV","2023","Outdoor"
"Seifert, Madeline","FR-1","3.20m","10' 6""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","PV","2023","Outdoor"
"Seifert, Madeline","FR-1","3.20m","10' 6""","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Athena","PV","2023","Outdoor"
"Seifert, Madeline","FR-1","3.20m","10' 6""","Redlands Invitational (Collegiate)","Mar 17, 2023","Athena","PV","2023","Outdoor"
"Milano, Isabella","FR-1","3.20m","10' 6""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","PV","2023","Outdoor"
"Milano, Isabella","FR-1","3.10m","10' 2""","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Athena","PV","2023","Outdoor"
"Seifert, Madeline","FR-1","3.10m","10' 2""","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Athena","PV","2023","Outdoor"
"Milano, Isabella","FR-1","3.07m","10' 0.75""","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Athena","PV","2023","Outdoor"
"Milano, Isabella","FR-1","3.07m","10' 0.75""","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","PV","2023","Outdoor"
"Milano, Isabella","FR-1","3.05m","10' 0""","Redlands Invitational (Collegiate)","Mar 17, 2023","Athena","PV","2023","Outdoor"
"Seifert, Madeline","FR-1","3.05m","10' 0""","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Athena","PV","2023","Outdoor"
"Milano, Isabella","FR-1","3.05m","10' 0""","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Athena","PV","2023","Outdoor"
