"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Peterson, Reese","SR-4","45.40m","148' 11""","Rossi Relays","Feb 22, 2020","Stag","DT","2020","Outdoor"
"Sill, Michael","JR-3","44.13m","144' 9""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","DT","2020","Outdoor"
"Sill, Michael","JR-3","43.32m","142' 1""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","DT","2020","Outdoor"
"Peterson, Reese","SR-4","43.20m","141' 9""","Rossi Relays","Feb 22, 2020","Stag","DT","2020","Outdoor"
"Peterson, Reese","SR-4","42.35m","138' 11""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","DT","2020","Outdoor"
"Sill, Michael","JR-3","42.21m","138' 6""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","DT","2020","Outdoor"
"Peterson, Reese","SR-4","41.97m","137' 8""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","DT","2020","Outdoor"
"Sill, Michael","JR-3","41.94m","137' 7""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","DT","2020","Outdoor"
"Peterson, Reese","SR-4","41.84m","137' 3""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","DT","2020","Outdoor"
"Peterson, Reese","SR-4","41.78m","137' 1""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","DT","2020","Outdoor"
"Peterson, Reese","SR-4","41.74m","136' 11""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","DT","2020","Outdoor"
"Peterson, Reese","SR-4","41.25m","135' 4""","Rossi Relays","Feb 22, 2020","Stag","DT","2020","Outdoor"
"Sill, Michael","JR-3","40.53m","133' 0""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","DT","2020","Outdoor"
"Bacon-Gershman, Ezra","FR-1","36.46m","119' 7""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","DT","2020","Outdoor"
"Peterson, Reese","SR-4","36.32m","119' 2""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","DT","2020","Outdoor"
"Bacon-Gershman, Ezra","FR-1","35.67m","117' 0""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","DT","2020","Outdoor"
"Saena, Tyson","SO-2","35.09m","115' 1""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","DT","2020","Outdoor"
"Knowles, Maxwell","SR-4","34.90m","114' 6""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","DT","2020","Outdoor"
"Knowles, Maxwell","SR-4","34.73m","113' 11""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","DT","2020","Outdoor"
"Saena, Tyson","SO-2","34.55m","113' 4""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","DT","2020","Outdoor"
"Saena, Tyson","SO-2","34.20m","112' 2""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","DT","2020","Outdoor"
"Maltz, Andrew","JR-3","30.98m","101' 8""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","DT","2020","Outdoor"
"Maltz, Andrew","JR-3","30.86m","101' 3""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","DT","2020","Outdoor"
"Bacon-Gershman, Ezra","FR-1","28.72m","94' 3""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","DT","2020","Outdoor"
"Maltz, Andrew","JR-3","28.23m","92' 7""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","DT","2020","Outdoor"
