"Time","Athletes","Meet","Meet_Date","Team","Event","Season","Location"
49.69,"Colton, Erving, Sheldon, Lewis","Caltech/CMS/La Verne/Pomona-Pitzer","Apr 16, 2011","Athena","4x100","2011","Outdoor"
49.84,"Colton, Erving, Sheldon, Lewis","Cal/Nevada Collegiate Championship","Mar 26, 2011","Athena","4x100","2011","Outdoor"
49.86,"Colton, Erving, Sheldon, Lewis","Univ. of Redlands SCIAC Quad","Apr 2, 2011","Athena","4x100","2011","Outdoor"
50.19,"Colton, Erving, Sheldon, Lewis","2011 SCIAC Track & Field Championships","Apr 29, 2011","Athena","4x100","2011","Outdoor"
50.24,"Colton, Erving, Sheldon, Lewis","Northridge Invitational","Mar 12, 2011","Athena","4x100","2011","Outdoor"
50.83,"Gaston, Erving, Sheldon, Lewis","UC-Irvine Spring Break Invite","Mar 19, 2011","Athena","4x100","2011","Outdoor"
52.69,"Lundell, Erving, Sheldon, Lewis","Rossi Relays","Feb 26, 2011","Athena","4x100","2011","Outdoor"
