"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"DelVecchio, Ellis","FR-1","1:51.81","63rd Annual Mt. SAC Relays","Apr 12, 2023","Stag","800","2023","Outdoor"
"Dettman, Kai","SR-4","1:52.24","2023 Bryan Clay Invitational","Apr 13, 2023","Stag","800","2023","Outdoor"
"DelVecchio, Ellis","FR-1","1:52.48","APU Franson Last Chance","May 12, 2023","Stag","800","2023","Outdoor"
"Dettman, Kai","SR-4","1:52.50","2023 Pomona-Pitzer T&F Invite","Apr 8, 2023","Stag","800","2023","Outdoor"
"Dettman, Kai","SR-4","1:52.51","Occidental Distance Carnival & Spring Break Classic (Co","Mar 11, 2023","Stag","800","2023","Outdoor"
"DelVecchio, Ellis","FR-1","1:52.84","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","800","2023","Outdoor"
"DelVecchio, Ellis","FR-1","1:53.00","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","800","2023","Outdoor"
"Dettman, Kai","SR-4","1:53.00","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","800","2023","Outdoor"
"Dettman, Kai","SR-4","1:53.19","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Stag","800","2023","Outdoor"
"Dettman, Kai","SR-4","1:53.99","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","800","2023","Outdoor"
"DelVecchio, Ellis","FR-1","1:54.07","2023 Triton Invite (College/University)","Apr 7, 2023","Stag","800","2023","Outdoor"
"DelVecchio, Ellis","FR-1","1:54.13","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Stag","800","2023","Outdoor"
"DelVecchio, Ellis","FR-1","1:54.20","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Stag","800","2023","Outdoor"
"Nevens, Noah","SR-4","1:54.37","2023 Pomona-Pitzer T&F Invite","Apr 8, 2023","Stag","800","2023","Outdoor"
"Beauchemin, Hayden","FR-1","1:54.77","2023 Redlands Final Qualifier","May 17, 2023","Stag","800","2023","Outdoor"
"Pick, Henry","SR-4","1:55.23","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Stag","800","2023","Outdoor"
"Dettman, Kai","SR-4","1:56.03","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Stag","800","2023","Outdoor"
"Russell, Mark","SO-2","1:56.07","Oxy Invitational","May 6, 2023","Stag","800","2023","Outdoor"
"Dettman, Kai","SR-4","1:56.22","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Stag","800","2023","Outdoor"
"Krasemann, Daniel","SR-4","1:56.74","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Stag","800","2023","Outdoor"
"Jabro, Matthew","FR-1","1:57.02","2023 Pomona-Pitzer T&F Invite","Apr 8, 2023","Stag","800","2023","Outdoor"
"Jabro, Matthew","FR-1","1:57.20","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Stag","800","2023","Outdoor"
"Voyles, Daniel","FR-1","1:57.49","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","800","2023","Outdoor"
"Pick, Oliver","SO-2","1:57.61","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Stag","800","2023","Outdoor"
"Jabro, Matthew","FR-1","1:57.69","Occidental Distance Carnival & Spring Break Classic (Co","Mar 11, 2023","Stag","800","2023","Outdoor"
"Voyles, Daniel","FR-1","1:57.88","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Stag","800","2023","Outdoor"
"Nevens, Noah","SR-4","1:58.02","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Stag","800","2023","Outdoor"
"Cohan, Adam","JR-3","1:58.12","2023 Pomona-Pitzer T&F Invite","Apr 8, 2023","Stag","800","2023","Outdoor"
"Voyles, Daniel","FR-1","1:58.13","2023 Bryan Clay Invitational","Apr 13, 2023","Stag","800","2023","Outdoor"
"Burger, Rafael","SR-4","1:58.35","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Stag","800","2023","Outdoor"
"Jabro, Matthew","FR-1","1:58.75","2023 Bryan Clay Invitational","Apr 13, 2023","Stag","800","2023","Outdoor"
"Jabro, Matthew","FR-1","1:58.82","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","800","2023","Outdoor"
"Voyles, Daniel","FR-1","1:59.14","Occidental Distance Carnival & Spring Break Classic (Co","Mar 11, 2023","Stag","800","2023","Outdoor"
"Jabro, Matthew","FR-1","1:59.34","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Stag","800","2023","Outdoor"
"Voyles, Daniel","FR-1","1:59.35","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Stag","800","2023","Outdoor"
"DelVecchio, Ellis","FR-1","1:59.42","Redlands Invitational (Collegiate)","Mar 17, 2023","Stag","800","2023","Outdoor"
"Burger, Rafael","SR-4","1:59.53","Occidental Distance Carnival & Spring Break Classic (Co","Mar 11, 2023","Stag","800","2023","Outdoor"
"Russell, Mark","SO-2","1:59.56","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Stag","800","2023","Outdoor"
"Russell, Mark","SO-2","1:59.68","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Stag","800","2023","Outdoor"
"Burger, Rafael","SR-4","1:59.80","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Stag","800","2023","Outdoor"
"Voyles, Daniel","FR-1","1:59.85","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Stag","800","2023","Outdoor"
"Voyles, Daniel","FR-1","1:59.93","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Stag","800","2023","Outdoor"
"Cohan, Adam","JR-3","2:00.58","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Stag","800","2023","Outdoor"
"Jabro, Matthew","FR-1","2:01.08","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Stag","800","2023","Outdoor"
"Baca, Xoaquin","SR-4","2:02.13","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Stag","800","2023","Outdoor"
"Burger, Rafael","SR-4","2:02.15","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Stag","800","2023","Outdoor"
"Burger, Rafael","SR-4","2:02.26","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","800","2023","Outdoor"
"Aldrich, Jackson","JR-3","2:09.26","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Stag","800","2023","Outdoor"
"Aldrich, Jackson","JR-3","2:09.89","2023 Triton Invite (College/University)","Apr 7, 2023","Stag","800","2023","Outdoor"
