"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Drooff, Julia","SO-2","1:00.62","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","400","2019","Outdoor"
"Drooff, Julia","SO-2","1:00.79","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","400","2019","Outdoor"
"Drooff, Julia","SO-2","1:01.22","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Athena","400","2019","Outdoor"
"Drooff, Julia","SO-2","1:02.11","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","400","2019","Outdoor"
"Drooff, Julia","SO-2","1:02.14","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","400","2019","Outdoor"
"Droof, Julia","SO-2","1:02.27","2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Athena","400","2019","Outdoor"
"Droof, Julia","SO-2","1:02.59","SCIAC Dual Redlands","Mar 2, 2019","Athena","400","2019","Outdoor"
"Drooff, Julia","SO-2","1:02.65","41st Annual Aztec Open","Mar 21, 2019","Athena","400","2019","Outdoor"
"Deutsch, McKenzie","SR-4","1:03.03","2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Athena","400","2019","Outdoor"
"Snell, Katie","JR-3","1:03.73","SCIAC Dual Redlands","Mar 2, 2019","Athena","400","2019","Outdoor"
"Snell, Katie","JR-3","1:03.86","41st Annual Aztec Open","Mar 21, 2019","Athena","400","2019","Outdoor"
"Snell, Katie","JR-3","1:04.89","2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Athena","400","2019","Outdoor"
