"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Peterson, Reese","SR-4","14.13m","46' 4.25""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","SP","2020","Outdoor"
"Peterson, Reese","SR-4","14.01m","45' 11.75""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","SP","2020","Outdoor"
"Peterson, Reese","SR-4","13.98m","45' 10.5""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","SP","2020","Outdoor"
"Peterson, Reese","SR-4","13.96m","45' 9.75""","Rossi Relays","Feb 22, 2020","Stag","SP","2020","Outdoor"
"Saena, Tyson","SO-2","13.87m","45' 6.25""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","SP","2020","Outdoor"
"Peterson, Reese","SR-4","13.87m","45' 6.25""","Rossi Relays","Feb 22, 2020","Stag","SP","2020","Outdoor"
"Peterson, Reese","SR-4","13.86m","45' 5.75""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","SP","2020","Outdoor"
"Saena, Tyson","SO-2","13.76m","45' 1.75""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","SP","2020","Outdoor"
"Peterson, Reese","SR-4","13.69m","44' 11""","Rossi Relays","Feb 22, 2020","Stag","SP","2020","Outdoor"
"Saena, Tyson","SO-2","13.55m","44' 5.5""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","SP","2020","Outdoor"
"Saena, Tyson","SO-2","13.44m","44' 1.25""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","SP","2020","Outdoor"
"Peterson, Reese","SR-4","13.30m","43' 7.75""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","SP","2020","Outdoor"
"Peterson, Reese","SR-4","13.17m","43' 2.5""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","SP","2020","Outdoor"
"Saena, Tyson","SO-2","13.01m","42' 8.25""","Rossi Relays","Feb 22, 2020","Stag","SP","2020","Outdoor"
"Peterson, Reese","SR-4","12.72m","41' 8.75""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","SP","2020","Outdoor"
"Sill, Michael","JR-3","12.63m","41' 5.25""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","SP","2020","Outdoor"
"Sill, Michael","JR-3","12.62m","41' 5""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","SP","2020","Outdoor"
"Sill, Michael","JR-3","12.38m","40' 7.5""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","SP","2020","Outdoor"
"Maltz, Andrew","JR-3","12.32m","40' 5""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","SP","2020","Outdoor"
"Sill, Michael","JR-3","12.30m","40' 4.25""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","SP","2020","Outdoor"
"Saena, Tyson","SO-2","12.27m","40' 3.25""","Rossi Relays","Feb 22, 2020","Stag","SP","2020","Outdoor"
"Maltz, Andrew","JR-3","12.22m","40' 1.25""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","SP","2020","Outdoor"
"Saena, Tyson","SO-2","12.20m","40' 0.5""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","SP","2020","Outdoor"
"Maltz, Andrew","JR-3","12.19m","40' 0""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","SP","2020","Outdoor"
"Saena, Tyson","SO-2","12.18m","39' 11.5""","Rossi Relays","Feb 22, 2020","Stag","SP","2020","Outdoor"
"Sill, Michael","JR-3","11.95m","39' 2.5""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","SP","2020","Outdoor"
"Maltz, Andrew","JR-3","11.90m","39' 0.5""","Rossi Relays","Feb 22, 2020","Stag","SP","2020","Outdoor"
"Maltz, Andrew","JR-3","11.81m","38' 9""","Rossi Relays","Feb 22, 2020","Stag","SP","2020","Outdoor"
"Maltz, Andrew","JR-3","11.67m","38' 3.5""","Rossi Relays","Feb 22, 2020","Stag","SP","2020","Outdoor"
"Maltz, Andrew","JR-3","11.54m","37' 10.5""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","SP","2020","Outdoor"
"Maltz, Andrew","JR-3","11.51m","37' 9.25""","Rossi Relays","Feb 22, 2020","Stag","SP","2020","Outdoor"
"Maltz, Andrew","JR-3","11.48m","37' 8""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","SP","2020","Outdoor"
"Maltz, Andrew","JR-3","11.45m","37' 6.75""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","SP","2020","Outdoor"
"Maltz, Andrew","JR-3","11.16m","36' 7.5""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","SP","2020","Outdoor"
