"Time","Athletes","Meet","Meet_Date","Team","Event","Season","Location"
"12:22.44","Wyatt, Knott, Baumgarten, Zimmerling","Rossi Relays","Feb 23, 2013","Athena","DMR","2013","Outdoor"
"12:25.82","Blum, Maslan, Barnwell, Mostatabi","Rossi Relays","Feb 23, 2013","Athena","DMR","2013","Outdoor"
"13:25.80","Fuelling, Anderson, Williams, Brookshire","Rossi Relays","Feb 23, 2013","Athena","DMR","2013","Outdoor"
"13:30.88","Wu, Girvan, Spees, Hogue","Rossi Relays","Feb 23, 2013","Athena","DMR","2013","Outdoor"
