"Athlete","Year","Time","Meet","Meet_Date","Wind","Team","Event","Season","Location"
"Rainaldi, Ross","FR-1",16.34,"SCIAC Multi Dual #3 @ CMS","Apr 14, 2018",-1.2,"Stag","110H","2018","Outdoor"
"Rainaldi, Ross","FR-1",16.36,"Azusa Pacific Twilight & Multi","May 10, 2018",0.4,"Stag","110H","2018","Outdoor"
"McGarvey, Dylan","FR-1",16.84,"SCIAC Multi Dual #3 @ CMS","Apr 14, 2018",-1.2,"Stag","110H","2018","Outdoor"
"Rainaldi, Ross","FR-1",17.07,"SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018",1.9,"Stag","110H","2018","Outdoor"
"McGarvey, Dylan","FR-1",17.12,"SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018",1.9,"Stag","110H","2018","Outdoor"
"Southerland, Finn","JR-3",18.3,"SCIAC Multi Dual #3 @ CMS","Apr 14, 2018",-1.2,"Stag","110H","2018","Outdoor"
