"Time","Athletes","Meet","Meet_Date","Team","Event","Season","Location"
50.87,"Nanez, DelVecchio, Packbier, Lipsky","25th Rossi Relays","Feb 26, 2022","Athena","4x100","2022","Outdoor"
51.26,"Lipsky, Packbier, McCullough, Konsmo","SCIAC Track & Field Championships","Apr 30, 2022","Athena","4x100","2022","Outdoor"
51.83,"Lipsky, Packbier, McCullough, Konsmo","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Athena","4x100","2022","Outdoor"
52.09,"Packbier, Lipsky, McCullough, DelVecchio","Westmont Collegiate Classic","Mar 26, 2022","Athena","4x100","2022","Outdoor"
