"Time","Athletes","Meet","Meet_Date","Team","Event","Season","Location"
"12:46.59","Gitlin, Droof, Gleason, Marsh","23rd Rossi Relays","Feb 23, 2019","Athena","DMR","2019","Outdoor"
"12:58.54","Johnson, Deutsch, Taylor, McVay","23rd Rossi Relays","Feb 23, 2019","Athena","DMR","2019","Outdoor"
"13:16.39","Palenscar, Versen, Liles, Button","23rd Rossi Relays","Feb 23, 2019","Athena","DMR","2019","Outdoor"
"13:26.27","Msall, Bobrowsky, Hartmann, Jones","23rd Rossi Relays","Feb 23, 2019","Athena","DMR","2019","Outdoor"
