"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"DelVecchio, Caroline","SR-4","59.05","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Athena","400","2023","Outdoor"
"Velichala, Shriya","FR-1","1:00.16","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","400","2023","Outdoor"
"Higgins, Jada","JR-3","1:00.47","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","400","2023","Outdoor"
"Higgins, Jada","JR-3","1:00.64","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","400","2023","Outdoor"
"Higgins, Jada","JR-3","1:00.65","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Athena","400","2023","Outdoor"
"Velichala, Shriya","FR-1","1:00.69","Redlands Invitational (Collegiate)","Mar 17, 2023","Athena","400","2023","Outdoor"
"Velichala, Shriya","FR-1","1:00.72","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Athena","400","2023","Outdoor"
"Higgins, Jada","JR-3","1:01.26","2023 Triton Invite (College/University)","Apr 7, 2023","Athena","400","2023","Outdoor"
"Higgins, Jada","JR-3","1:01.45","APU Franson Last Chance","May 12, 2023","Athena","400","2023","Outdoor"
"Higgins, Jada","JR-3","1:01.62","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","400","2023","Outdoor"
"Ruiz, Alyssa","FR-1","1:03.13","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","400","2023","Outdoor"
"Voce, Mia","SO-2","1:03.14","Redlands Invitational (Collegiate)","Mar 17, 2023","Athena","400","2023","Outdoor"
"Ruiz, Alyssa","FR-1","1:03.37","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Athena","400","2023","Outdoor"
"Ruiz, Alyssa","FR-1","1:03.38","Redlands Invitational (Collegiate)","Mar 17, 2023","Athena","400","2023","Outdoor"
"Ruiz, Alyssa","FR-1","1:03.46","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Athena","400","2023","Outdoor"
"Sakoda, Izzy","JR-3","1:05.02","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Athena","400","2023","Outdoor"
"Sakoda, Izzy","JR-3","1:05.59","Redlands Invitational (Collegiate)","Mar 17, 2023","Athena","400","2023","Outdoor"
"Sakoda, Izzy","JR-3","1:06.19","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Athena","400","2023","Outdoor"
"Kleemeier, Reyna","SO-2","1:06.28","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","400","2023","Outdoor"
"Kleemeier, Reyna","SO-2","1:06.35","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Athena","400","2023","Outdoor"
"Teraoka, Kendra","SO-2","1:06.39","Redlands Invitational (Collegiate)","Mar 17, 2023","Athena","400","2023","Outdoor"
"Kleemeier, Reyna","SO-2","1:07.56","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","400","2023","Outdoor"
"Kleemeier, Reyna","SO-2","1:07.71","2023 Triton Invite (College/University)","Apr 7, 2023","Athena","400","2023","Outdoor"
"Teraoka, Kendra","SO-2","1:08.12","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Athena","400","2023","Outdoor"
"Teraoka, Kendra","SO-2","1:08.65","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Athena","400","2023","Outdoor"
