"Athlete","Year","Mark","Conv","Meet","Meet_Date","Wind","Team","Event","Season","Location"
"Hansen, Kyle","SR-4","6.28m","20' 7.25""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013",1.4,"Stag","LJ","2013","Outdoor"
"Hansen, Kyle","SR-4","6.27m","20' 7""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013",-0.1,"Stag","LJ","2013","Outdoor"
"Hansen, Kyle","SR-4","6.16m","20' 2.5""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013",0.3,"Stag","LJ","2013","Outdoor"
"Hansen, Kyle","SR-4","6.10m","20' 0.25""","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013",-0.4,"Stag","LJ","2013","Outdoor"
"Hansen, Kyle","SR-4","6.09m","19' 11.75""","2013 SCIAC Track & Field Championships","Apr 26, 2013",-0.2,"Stag","LJ","2013","Outdoor"
"Krall, Alex","FR-1","5.85m","19' 2.5""","Claremont Classic Multi","May 9, 2013",0.8,"Stag","LJ","2013","Outdoor"
"Hansen, Kyle","SR-4","5.83m","19' 1.5""","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013",0.5,"Stag","LJ","2013","Outdoor"
"Krall, Alex","FR-1","5.75m","18' 10.5""","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013",0.3,"Stag","LJ","2013","Outdoor"
"Krall, Alex","FR-1","5.74m","18' 10""","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013",0,"Stag","LJ","2013","Outdoor"
"Krall, Alex","FR-1","5.72m","18' 9.25""","Claremont Classic Multi","May 9, 2013",1.2,"Stag","LJ","2013","Outdoor"
"Krall, Alex","FR-1","5.72m","18' 9.25""","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013",-0.2,"Stag","LJ","2013","Outdoor"
"Hansen, Kyle","SR-4","5.65m","18' 6.5""","Cal-Nevada Championships","Mar 29, 2013",-0.3,"Stag","LJ","2013","Outdoor"
"Schneider, Justin","FR-1","5.62m","18' 5.25""","Cal-Nevada Championships","Mar 29, 2013",-0.9,"Stag","LJ","2013","Outdoor"
"Krall, Alex","FR-1","5.50m","18' 0.5""","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013",0.5,"Stag","LJ","2013","Outdoor"
"Schneider, Justin","FR-1","5.35m","17' 6.75""","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013",0.9,"Stag","LJ","2013","Outdoor"
"Schneider, Justin","FR-1","4.96m","16' 3.25""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013",0.7,"Stag","LJ","2013","Outdoor"
"Schneider, Justin","FR-1","4.75m","15' 7""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013",0.7,"Stag","LJ","2013","Outdoor"
