"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Molineux, Evan","JR-3","1:52.37","2015 SCIAC Track & Field Championships","May 1, 2015","Stag","800","2015","Outdoor"
"Molineux, Evan","JR-3","1:53.17","2015 Triton Invitational","Apr 24, 2015","Stag","800","2015","Outdoor"
"Jones, Justin","SR-4","1:53.21","2015 SCIAC Track & Field Championships","May 1, 2015","Stag","800","2015","Outdoor"
"Jones, Justin","SR-4","1:53.26","Occidental Invitational (College/University)","May 9, 2015","Stag","800","2015","Outdoor"
"Molineux, Evan","JR-3","1:53.66","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Stag","800","2015","Outdoor"
"Jones, Ryan","JR-3","1:53.83","2015 SCIAC Track & Field Championships","May 1, 2015","Stag","800","2015","Outdoor"
"Jones, Justin","SR-4","1:53.95","2015 Pomona-Pitzer T&F Invite","Apr 4, 2015","Stag","800","2015","Outdoor"
"Molineux, Evan","JR-3","1:54.10","Occidental Invitational (College/University)","May 9, 2015","Stag","800","2015","Outdoor"
"Molineux, Evan","JR-3","1:54.14","2015 SCIAC Track & Field Championships","May 1, 2015","Stag","800","2015","Outdoor"
"Jones, Justin","SR-4","1:54.33","2015 SCIAC Track & Field Championships","May 1, 2015","Stag","800","2015","Outdoor"
"Jones, Justin","SR-4","1:54.95","2015 Triton Invitational","Apr 24, 2015","Stag","800","2015","Outdoor"
"Sealand, Joshua","SO-2","1:55.30","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Stag","800","2015","Outdoor"
"Jones, Justin","SR-4","1:55.44","Westmont Collegiate Classic","Mar 21, 2015","Stag","800","2015","Outdoor"
"Jones, Ryan","JR-3","1:55.48","2015 SCIAC Track & Field Championships","May 1, 2015","Stag","800","2015","Outdoor"
"Jones, Justin","SR-4","1:55.84","Bryan Clay Invitational","Apr 17, 2015","Stag","800","2015","Outdoor"
"Jauregui, Phillip","SO-2","1:56.00","2015 SCIAC Track & Field Championships","May 1, 2015","Stag","800","2015","Outdoor"
"Hightower, Mac","JR-3","1:56.26","Bryan Clay Invitational","Apr 17, 2015","Stag","800","2015","Outdoor"
