"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Jones, Justin","SO-2","1:52.67","Cal-Nevada Championships","Mar 29, 2013","Stag","800","2013","Outdoor"
"Jones, Justin","SO-2","1:53.16","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","800","2013","Outdoor"
"Jones, Justin","SO-2","1:53.30","Oxy Invitational","May 4, 2013","Stag","800","2013","Outdoor"
"Jones, Justin","SO-2","1:53.60","Oxy-Lu Last Chance Qualifier","May 12, 2013","Stag","800","2013","Outdoor"
"Vignos, Jeff","SR-4","1:53.86","Cal Tech SCIAC 3-Way","Mar 2, 2013","Stag","800","2013","Outdoor"
"Jones, Justin","SO-2","1:54.62","Occidental Distance Carnival","Mar 15, 2013","Stag","800","2013","Outdoor"
"Molineux, Evan","FR-1","1:54.71","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Stag","800","2013","Outdoor"
"Vignos, Jeff","SR-4","1:55.08","UCSD Opening Triangular","Feb 16, 2013","Stag","800","2013","Outdoor"
"Naden, Bennett","SR-4","1:55.20","UCSD Opening Triangular","Feb 16, 2013","Stag","800","2013","Outdoor"
"Jones, Justin","SO-2","1:55.51","Cal Tech SCIAC 3-Way","Mar 2, 2013","Stag","800","2013","Outdoor"
"Jones, Justin","SO-2","1:55.69","SCIAC Quad Meet","Apr 6, 2013","Stag","800","2013","Outdoor"
"Mathkour, Ashraf","SO-2","1:55.73","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","800","2013","Outdoor"
"Mathkour, Ashraf","SO-2","1:55.94","SCIAC Quad Meet","Apr 6, 2013","Stag","800","2013","Outdoor"
"Molineux, Evan","FR-1","1:55.98","UCSD Opening Triangular","Feb 16, 2013","Stag","800","2013","Outdoor"
"Jones, Justin","SO-2","1:56.07","Cal-Nevada Championships","Mar 29, 2013","Stag","800","2013","Outdoor"
"Chasan, Quinn","SR-4","1:56.51","UCSD Opening Triangular","Feb 16, 2013","Stag","800","2013","Outdoor"
"Kunselman, Shane","SR-4","1:56.51","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","800","2013","Outdoor"
"Naden, Bennett","SR-4","1:56.76","Cal Tech SCIAC 3-Way","Mar 2, 2013","Stag","800","2013","Outdoor"
"Hightower, Mac","FR-1","1:56.87","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Stag","800","2013","Outdoor"
"Mathkour, Ashraf","SO-2","1:56.88","Cal-Nevada Championships","Mar 29, 2013","Stag","800","2013","Outdoor"
"Mathkour, Ashraf","SO-2","1:56.93","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","800","2013","Outdoor"
"Kunselman, Shane","SR-4","1:57.05","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Stag","800","2013","Outdoor"
