"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"McDonald, Alex","JR-3",54.94,"Rossi Relays","Feb 22, 2020","Stag","400H","2020","Outdoor"
"McDonald, Alex","JR-3",56.63,"SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","400H","2020","Outdoor"
