"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Pick, Henry","SR-4","14:01.29","Oxy Invitational","May 6, 2023","Stag","5000","2023","Outdoor"
"Pick, Henry","SR-4","14:15.31","2023 Bryan Clay Invitational","Apr 13, 2023","Stag","5000","2023","Outdoor"
"Christensen, Miles","SR-4","14:18.76","Occidental Distance Carnival & Spring Break Classic (Co","Mar 11, 2023","Stag","5000","2023","Outdoor"
"Albach, Gus","SR-4","14:28.97","APU Franson Last Chance","May 12, 2023","Stag","5000","2023","Outdoor"
"Albach, Gus","SR-4","14:35.05","Occidental Distance Carnival & Spring Break Classic (Co","Mar 11, 2023","Stag","5000","2023","Outdoor"
"Albach, Gus","SR-4","14:35.57","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","5000","2023","Outdoor"
"Sage, Adam","JR-3","14:39.85","Occidental Distance Carnival & Spring Break Classic (Co","Mar 11, 2023","Stag","5000","2023","Outdoor"
"Pick, Oliver","SO-2","14:42.09","2023 Bryan Clay Invitational","Apr 13, 2023","Stag","5000","2023","Outdoor"
"Christensen, Miles","SR-4","14:45.66","2023 Bryan Clay Invitational","Apr 13, 2023","Stag","5000","2023","Outdoor"
"Pick, Oliver","SO-2","14:50.96","Occidental Distance Carnival & Spring Break Classic (Co","Mar 11, 2023","Stag","5000","2023","Outdoor"
"Pick, Oliver","SO-2","14:54.43","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","5000","2023","Outdoor"
"Sage, Adam","JR-3","14:55.35","Oxy Invitational","May 6, 2023","Stag","5000","2023","Outdoor"
"Blelloch, Andrew","SO-2","14:57.29","Occidental Distance Carnival & Spring Break Classic (Co","Mar 11, 2023","Stag","5000","2023","Outdoor"
"Pick, Henry","SR-4","15:03.30","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Stag","5000","2023","Outdoor"
"Krasemann, Daniel","SR-4","15:04.98","Occidental Distance Carnival & Spring Break Classic (Co","Mar 11, 2023","Stag","5000","2023","Outdoor"
"Sage, Adam","JR-3","15:08.68","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Stag","5000","2023","Outdoor"
"Fajardo, Daniel","SO-2","15:08.86","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Stag","5000","2023","Outdoor"
"Christensen, Miles","SR-4","15:09.85","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","5000","2023","Outdoor"
"Christensen, Miles","SR-4","15:10.01","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Stag","5000","2023","Outdoor"
"Sage, Adam","JR-3","15:11.76","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Stag","5000","2023","Outdoor"
"Battaglia, Noah","SR-4","15:12.90","Occidental Distance Carnival & Spring Break Classic (Co","Mar 11, 2023","Stag","5000","2023","Outdoor"
"Pick, Oliver","SO-2","15:13.11","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Stag","5000","2023","Outdoor"
"Blelloch, Andrew","SO-2","15:13.63","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Stag","5000","2023","Outdoor"
"Pick, Henry","SR-4","15:15.82","Occidental Distance Carnival & Spring Break Classic (Co","Mar 11, 2023","Stag","5000","2023","Outdoor"
"Batra, Raja","JR-3","15:19.31","Occidental Distance Carnival & Spring Break Classic (Co","Mar 11, 2023","Stag","5000","2023","Outdoor"
"Battaglia, Noah","SR-4","15:19.51","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Stag","5000","2023","Outdoor"
"Sage, Adam","JR-3","15:23.45","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Stag","5000","2023","Outdoor"
"Battaglia, Noah","SR-4","15:23.98","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Stag","5000","2023","Outdoor"
"Pick, Henry","SR-4","15:25.60","NCAA Division III Outdoor Track & Field Championships","May 25, 2023","Stag","5000","2023","Outdoor"
"Fajardo, Daniel","SO-2","15:27.24","Oxy Invitational","May 6, 2023","Stag","5000","2023","Outdoor"
"Fajardo, Daniel","SO-2","15:28.92","Occidental Distance Carnival & Spring Break Classic (Co","Mar 11, 2023","Stag","5000","2023","Outdoor"
"Gomez De la Vega, Agustin","SO-2","15:36.02","Occidental Distance Carnival & Spring Break Classic (Co","Mar 11, 2023","Stag","5000","2023","Outdoor"
"Cohan, Adam","JR-3","15:37.58","Occidental Distance Carnival & Spring Break Classic (Co","Mar 11, 2023","Stag","5000","2023","Outdoor"
"Krishnan, Vibhu","FR-1","15:38.56","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Stag","5000","2023","Outdoor"
