"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Quinn, Walker","FR-1","4.51m","14' 9.5""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","PV","2017","Outdoor"
"Bodenbender, Zane","SR-4","4.42m","14' 6""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","PV","2017","Outdoor"
"Bodenbender, Zane","SR-4","4.41m","14' 5.5""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","PV","2017","Outdoor"
"Quinn, Walker","FR-1","4.41m","14' 5.5""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","PV","2017","Outdoor"
"Bodenbender, Zane","SR-4","4.40m","14' 5.25""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","PV","2017","Outdoor"
"Cooney, Jackson","JR-3","4.27m","14' 0""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","PV","2017","Outdoor"
"Bodenbender, Zane","SR-4","4.27m","14' 0""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","PV","2017","Outdoor"
"Quinn, Walker","FR-1","4.26m","13' 11.75""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","PV","2017","Outdoor"
"Cooney, Jackson","JR-3","4.26m","13' 11.75""","Rossi Relays","Feb 25, 2017","Stag","PV","2017","Outdoor"
"Cooney, Jackson","JR-3","4.26m","13' 11.75""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","PV","2017","Outdoor"
"Bodenbender, Zane","SR-4","4.26m","13' 11.75""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","PV","2017","Outdoor"
"Cooney, Jackson","JR-3","4.25m","13' 11.25""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","PV","2017","Outdoor"
"Bodenbender, Zane","SR-4","4.25m","13' 11.25""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","PV","2017","Outdoor"
"Cooney, Jackson","JR-3","4.25m","13' 11.25""","Redlands Invite (Colleges)","Mar 17, 2017","Stag","PV","2017","Outdoor"
"Bodenbender, Zane","SR-4","4.24m","13' 11""","Redlands Final Qualifier","May 17, 2017","Stag","PV","2017","Outdoor"
"Bodenbender, Zane","SR-4","4.20m","13' 9.25""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Stag","PV","2017","Outdoor"
"Cooney, Jackson","JR-3","4.20m","13' 9.25""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Stag","PV","2017","Outdoor"
"Cooney, Jackson","JR-3","4.12m","13' 6.25""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","PV","2017","Outdoor"
"Quinn, Walker","FR-1","4.12m","13' 6.25""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","PV","2017","Outdoor"
"Bodenbender, Zane","SR-4","4.12m","13' 6.25""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","PV","2017","Outdoor"
"Bodenbender, Zane","SR-4","4.11m","13' 5.75""","Rossi Relays","Feb 25, 2017","Stag","PV","2017","Outdoor"
"Quinn, Walker","FR-1","4.11m","13' 5.75""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","PV","2017","Outdoor"
"Cooney, Jackson","JR-3","4.11m","13' 5.75""","Rossi Relays","Feb 25, 2017","Stag","PV","2017","Outdoor"
"Cooney, Jackson","JR-3","4.11m","13' 5.75""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","PV","2017","Outdoor"
"Bodenbender, Zane","SR-4","4.11m","13' 5.75""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","PV","2017","Outdoor"
"Cooney, Jackson","JR-3","4.10m","13' 5.25""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","PV","2017","Outdoor"
"Quinn, Walker","FR-1","4.10m","13' 5.25""","Redlands Invite (Colleges)","Mar 17, 2017","Stag","PV","2017","Outdoor"
"Cooney, Jackson","JR-3","4.10m","13' 5.25""","Redlands Invite (Colleges)","Mar 17, 2017","Stag","PV","2017","Outdoor"
"Cooney, Jackson","JR-3","4.10m","13' 5.25""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","PV","2017","Outdoor"
"Bodenbender, Zane","SR-4","4.10m","13' 5.25""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","PV","2017","Outdoor"
"Cooney, Jackson","JR-3","4.05m","13' 3.5""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Stag","PV","2017","Outdoor"
"Cooney, Jackson","JR-3","3.97m","13' 0.25""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","PV","2017","Outdoor"
"Quinn, Walker","FR-1","3.97m","13' 0.25""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","PV","2017","Outdoor"
"Bodenbender, Zane","SR-4","3.96m","12' 11.75""","Rossi Relays","Feb 25, 2017","Stag","PV","2017","Outdoor"
"Cooney, Jackson","JR-3","3.96m","12' 11.75""","Rossi Relays","Feb 25, 2017","Stag","PV","2017","Outdoor"
"Cooney, Jackson","JR-3","3.96m","12' 11.75""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","PV","2017","Outdoor"
"Cooney, Jackson","JR-3","3.95m","12' 11.5""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","PV","2017","Outdoor"
"Quinn, Walker","FR-1","3.95m","12' 11.5""","Redlands Invite (Colleges)","Mar 17, 2017","Stag","PV","2017","Outdoor"
"Bodenbender, Zane","SR-4","3.95m","12' 11.5""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","PV","2017","Outdoor"
"Quinn, Walker","FR-1","3.95m","12' 11.5""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","PV","2017","Outdoor"
"Cooney, Jackson","JR-3","3.95m","12' 11.5""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","PV","2017","Outdoor"
"Bodenbender, Zane","SR-4","3.95m","12' 11.5""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","PV","2017","Outdoor"
"Cooney, Jackson","JR-3","3.90m","12' 9.5""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Stag","PV","2017","Outdoor"
"Quinn, Walker","FR-1","3.81m","12' 6""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","PV","2017","Outdoor"
"Fernandez, Fernando","JR-3","3.80m","12' 5.5""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","PV","2017","Outdoor"
"Quinn, Walker","FR-1","3.80m","12' 5.5""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","PV","2017","Outdoor"
"Cooney, Jackson","JR-3","3.80m","12' 5.5""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","PV","2017","Outdoor"
"Quinn, Walker","FR-1","3.80m","12' 5.5""","Redlands Invite (Colleges)","Mar 17, 2017","Stag","PV","2017","Outdoor"
"Bodenbender, Zane","SR-4","3.80m","12' 5.5""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","PV","2017","Outdoor"
"Fernandez, Fernando","JR-3","3.66m","12' 0""","Rossi Relays","Feb 25, 2017","Stag","PV","2017","Outdoor"
"Fernandez, Fernando","JR-3","3.66m","12' 0""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","PV","2017","Outdoor"
"Fernandez, Fernando","JR-3","3.65m","11' 11.75""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","PV","2017","Outdoor"
"Fernandez, Fernando","JR-3","3.65m","11' 11.75""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","PV","2017","Outdoor"
"Fernandez, Fernando","JR-3","3.65m","11' 11.75""","Redlands Invite (Colleges)","Mar 17, 2017","Stag","PV","2017","Outdoor"
"Fernandez, Fernando","JR-3","3.51m","11' 6.25""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","PV","2017","Outdoor"
"Fernandez, Fernando","JR-3","3.51m","11' 6.25""","Rossi Relays","Feb 25, 2017","Stag","PV","2017","Outdoor"
"Fernandez, Fernando","JR-3","3.50m","11' 5.75""","Redlands Invite (Colleges)","Mar 17, 2017","Stag","PV","2017","Outdoor"
"Fernandez, Fernando","JR-3","3.50m","11' 5.75""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","PV","2017","Outdoor"
"Fernandez, Fernando","JR-3","3.36m","11' 0.25""","Rossi Relays","Feb 25, 2017","Stag","PV","2017","Outdoor"
"Fernandez, Fernando","JR-3","3.35m","10' 11.75""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","PV","2017","Outdoor"
"Fernandez, Fernando","JR-3","3.35m","10' 11.75""","Redlands Invite (Colleges)","Mar 17, 2017","Stag","PV","2017","Outdoor"
