"Time","Athletes","Meet","Meet_Date","Team","Event","Season","Location"
"10:31.94","Naden, Jones, Doran, Page","Rossi Relays","Feb 25, 2012","Stag","DMR","2012","Outdoor"
"10:53.65","Robinson, Potterton, Boerigter, Baffi","Rossi Relays","Feb 25, 2012","Stag","DMR","2012","Outdoor"
"10:54.47","Pitcavage, Ogilvie, Poyhonen, Mauro","Rossi Relays","Feb 25, 2012","Stag","DMR","2012","Outdoor"
"11:09.35","Briskman, Clausen, Dannenhauer, Briskman","Rossi Relays","Feb 25, 2012","Stag","DMR","2012","Outdoor"
