"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Desmond, Jacquelyn","FR-1","3.50m","11' 5.75""","SCIAC Multi-Dual #3","Apr 16, 2016","Athena","PV","2016","Outdoor"
"Desmond, Jacquelyn","FR-1","3.45m","11' 3.75""","2016 Oxy Invitational (College/University)","May 7, 2016","Athena","PV","2016","Outdoor"
"Desmond, Jacquelyn","FR-1","3.40m","11' 1.75""","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Athena","PV","2016","Outdoor"
"Desmond, Jacquelyn","FR-1","3.35m","10' 11.75""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","PV","2016","Outdoor"
"Desmond, Jacquelyn","FR-1","3.30m","10' 10""","2016 Oxy Invitational (College/University)","May 7, 2016","Athena","PV","2016","Outdoor"
"Desmond, Jacquelyn","FR-1","3.25m","10' 8""","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Athena","PV","2016","Outdoor"
"Chami, Dani","FR-1","3.20m","10' 6""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","PV","2016","Outdoor"
"Desmond, Jacquelyn","FR-1","3.20m","10' 6""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","PV","2016","Outdoor"
"Chami, Dani","FR-1","3.20m","10' 6""","SCIAC Multi-Dual #3","Apr 16, 2016","Athena","PV","2016","Outdoor"
"Desmond, Jacquelyn","FR-1","3.19m","10' 5.5""","2016 Ross and Sharon Irwin Collegiate Scoring Meet","Mar 19, 2016","Athena","PV","2016","Outdoor"
"Chami, Dani","FR-1","3.15m","10' 4""","2016 Oxy Invitational (College/University)","May 7, 2016","Athena","PV","2016","Outdoor"
"Desmond, Jacquelyn","FR-1","3.10m","10' 2""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016","Athena","PV","2016","Outdoor"
"Chami, Dani","FR-1","3.05m","10' 0""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","PV","2016","Outdoor"
"Desmond, Jacquelyn","FR-1","3.05m","10' 0""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","PV","2016","Outdoor"
"Chami, Dani","FR-1","3.05m","10' 0""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","PV","2016","Outdoor"
"Desmond, Jacquelyn","FR-1","3.05m","10' 0""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","PV","2016","Outdoor"
"Chami, Dani","FR-1","3.05m","10' 0""","Rossi Relays","Feb 27, 2016","Athena","PV","2016","Outdoor"
"Chami, Dani","FR-1","3.04m","9' 11.75""","2016 Ross and Sharon Irwin Collegiate Scoring Meet","Mar 19, 2016","Athena","PV","2016","Outdoor"
"Desmond, Jacquelyn","FR-1","3.04m","9' 11.75""","2016 Ross and Sharon Irwin Collegiate Scoring Meet","Mar 19, 2016","Athena","PV","2016","Outdoor"
"Chami, Dani","FR-1","3.00m","9' 10""","2016 Oxy Invitational (College/University)","May 7, 2016","Athena","PV","2016","Outdoor"
"Desmond, Jacquelyn","FR-1","2.95m","9' 8""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016","Athena","PV","2016","Outdoor"
"Chami, Dani","FR-1","2.95m","9' 8""","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Athena","PV","2016","Outdoor"
"Chami, Dani","FR-1","2.92m","9' 7""","SCIAC Track & Field Championships","Apr 29, 2016","Athena","PV","2016","Outdoor"
"Chami, Dani","FR-1","2.90m","9' 6.25""","Rossi Relays","Feb 27, 2016","Athena","PV","2016","Outdoor"
"Chami, Dani","FR-1","2.90m","9' 6.25""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","PV","2016","Outdoor"
"Chami, Dani","FR-1","2.90m","9' 6.25""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","PV","2016","Outdoor"
"Chami, Dani","FR-1","2.89m","9' 5.75""","2016 Ross and Sharon Irwin Collegiate Scoring Meet","Mar 19, 2016","Athena","PV","2016","Outdoor"
"Chami, Dani","FR-1","2.85m","9' 4.25""","2016 Oxy Invitational (College/University)","May 7, 2016","Athena","PV","2016","Outdoor"
"Chami, Dani","FR-1","2.80m","9' 2.25""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016","Athena","PV","2016","Outdoor"
"Desmond, Jacquelyn","FR-1","2.80m","9' 2.25""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016","Athena","PV","2016","Outdoor"
"Chami, Dani","FR-1","2.75m","9' 0.25""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","PV","2016","Outdoor"
"Chami, Dani","FR-1","2.75m","9' 0.25""","Rossi Relays","Feb 27, 2016","Athena","PV","2016","Outdoor"
"Chami, Dani","FR-1","2.65m","8' 8.25""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016","Athena","PV","2016","Outdoor"
"Chami, Dani","FR-1","2.60m","8' 6.25""","Rossi Relays","Feb 27, 2016","Athena","PV","2016","Outdoor"
