"Time","Athletes","Meet","Meet_Date","Team","Event","Season","Location"
"10:06.55","Molineux, Jones, Iten, Sealand","Rossi Relays","Feb 27, 2016","Stag","DMR","2016","Outdoor"
"10:39.93","Ryan, Huang, Mitchell, Banks","Rossi Relays","Feb 27, 2016","Stag","DMR","2016","Outdoor"
"10:47.09","Barraugh, Robison, Kiefer, Joseph","Rossi Relays","Feb 27, 2016","Stag","DMR","2016","Outdoor"
"10:56.77","","Rossi Relays","Feb 27, 2016","Stag","DMR","2016","Outdoor"
"11:01.89","Harris, Schulze, Owlett, Wilson","Rossi Relays","Feb 27, 2016","Stag","DMR","2016","Outdoor"
