"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Van, Cam","JR-3","2.03m","6' 7.75""","Rossi Relays","Feb 27, 2016","Stag","HJ","2016","Outdoor"
"Van, Cam","JR-3","2.02m","6' 7.5""","SCIAC Track & Field Championships","Apr 29, 2016","Stag","HJ","2016","Outdoor"
"Van, Cam","JR-3","1.98m","6' 6""","Rossi Relays","Feb 27, 2016","Stag","HJ","2016","Outdoor"
"Van, Cam","JR-3","1.97m","6' 5.5""","SCIAC Track & Field Championships","Apr 29, 2016","Stag","HJ","2016","Outdoor"
"Van, Cam","JR-3","1.97m","6' 5.5""","SCIAC Multi-Dual #3","Apr 16, 2016","Stag","HJ","2016","Outdoor"
"Van, Cam","JR-3","1.95m","6' 4.75""","2016 Oxy Invitational (College/University)","May 7, 2016","Stag","HJ","2016","Outdoor"
"Van, Cam","JR-3","1.95m","6' 4.75""","Redlands Final Qualifying Meet","May 18, 2016","Stag","HJ","2016","Outdoor"
"Van, Cam","JR-3","1.93m","6' 4""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Stag","HJ","2016","Outdoor"
"Van, Cam","JR-3","1.93m","6' 4""","Rossi Relays","Feb 27, 2016","Stag","HJ","2016","Outdoor"
"Van, Cam","JR-3","1.92m","6' 3.5""","SCIAC Track & Field Championships","Apr 29, 2016","Stag","HJ","2016","Outdoor"
"Van, Cam","JR-3","1.90m","6' 2.75""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016","Stag","HJ","2016","Outdoor"
"Van, Cam","JR-3","1.90m","6' 2.75""","2016 Oxy Invitational (College/University)","May 7, 2016","Stag","HJ","2016","Outdoor"
"Van, Cam","JR-3","1.90m","6' 2.75""","Redlands Final Qualifying Meet","May 18, 2016","Stag","HJ","2016","Outdoor"
"Van, Cam","JR-3","1.88m","6' 2""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Stag","HJ","2016","Outdoor"
"Van, Cam","JR-3","1.88m","6' 2""","Rossi Relays","Feb 27, 2016","Stag","HJ","2016","Outdoor"
"Myers, Eric","FR-1","1.87m","6' 1.5""","SCIAC Track & Field Championships","Apr 29, 2016","Stag","HJ","2016","Outdoor"
"Van, Cam","JR-3","1.87m","6' 1.5""","SCIAC Track & Field Championships","Apr 29, 2016","Stag","HJ","2016","Outdoor"
"Van, Cam","JR-3","1.86m","6' 1.25""","2016 Ross and Sharon Irwin Collegiate Scoring Meet","Mar 19, 2016","Stag","HJ","2016","Outdoor"
"Van, Cam","JR-3","1.85m","6' 0.75""","Redlands Final Qualifying Meet","May 18, 2016","Stag","HJ","2016","Outdoor"
"Van, Cam","JR-3","1.85m","6' 0.75""","2016 Oxy Invitational (College/University)","May 7, 2016","Stag","HJ","2016","Outdoor"
"Van, Cam","JR-3","1.85m","6' 0.75""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016","Stag","HJ","2016","Outdoor"
"Van, Cam","JR-3","1.85m","6' 0.75""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Stag","HJ","2016","Outdoor"
"Myers, Eric","FR-1","1.83m","6' 0""","Rossi Relays","Feb 27, 2016","Stag","HJ","2016","Outdoor"
"Van, Cam","JR-3","1.83m","6' 0""","Rossi Relays","Feb 27, 2016","Stag","HJ","2016","Outdoor"
"Myers, Eric","FR-1","1.82m","5' 11.5""","SCIAC Track & Field Championships","Apr 29, 2016","Stag","HJ","2016","Outdoor"
"Myers, Eric","FR-1","1.82m","5' 11.5""","SCIAC Multi-Dual #3","Apr 16, 2016","Stag","HJ","2016","Outdoor"
"Van, Cam","JR-3","1.82m","5' 11.5""","SCIAC Track & Field Championships","Apr 29, 2016","Stag","HJ","2016","Outdoor"
"Myers, Eric","FR-1","1.80m","5' 10.75""","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Stag","HJ","2016","Outdoor"
"Myers, Eric","FR-1","1.80m","5' 10.75""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016","Stag","HJ","2016","Outdoor"
"Myers, Eric","FR-1","1.78m","5' 10""","Rossi Relays","Feb 27, 2016","Stag","HJ","2016","Outdoor"
"Myers, Eric","FR-1","1.77m","5' 9.75""","SCIAC Track & Field Championships","Apr 29, 2016","Stag","HJ","2016","Outdoor"
"Myers, Eric","FR-1","1.75m","5' 8.75""","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Stag","HJ","2016","Outdoor"
