"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Palunas, Vaiva","SO-2","45.46m","149' 2""","2015 SCIAC Track & Field Championships","May 1, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","44.51m","146' 0""","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","44.35m","145' 6""","2015 Triton Invitational","Apr 24, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","44.01m","144' 5""","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","43.64m","143' 2""","SCIAC Multi Dual","Mar 7, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","43.55m","142' 10""","SCIAC Multi Dual","Mar 7, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","43.53m","142' 10""","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","43.51m","142' 9""","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","43.45m","142' 7""","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","43.42m","142' 5""","Rossi Relays","Feb 28, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","42.87m","140' 8""","2015 Pomona-Pitzer T&F Invite","Apr 4, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","42.85m","140' 7""","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","42.36m","139' 0""","2015 Pomona-Pitzer T&F Invite","Apr 4, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","42.17m","138' 4""","Westmont Collegiate Classic","Mar 21, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","41.57m","136' 5""","2015 SCIAC Track & Field Championships","May 1, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","41.38m","135' 9""","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","40.93m","134' 3""","SCIAC Multi Dual","Mar 7, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","40.72m","133' 7""","2015 SCIAC Track & Field Championships","May 1, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","40.64m","133' 4""","SCIAC Multi Dual","Mar 7, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","40.55m","133' 0""","Westmont Collegiate Classic","Mar 21, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","40.48m","132' 10""","SCIAC Multi Dual","Mar 7, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","40.36m","132' 5""","Occidental Invitational (College/University)","May 9, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","40.15m","131' 9""","Westmont Collegiate Classic","Mar 21, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","40.10m","131' 7""","Rossi Relays","Feb 28, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","39.91m","130' 11""","2015 Pomona-Pitzer All Comers","Feb 21, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","39.83m","130' 8""","Occidental Invitational (College/University)","May 9, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","39.58m","129' 10""","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Athena","DT","2015","Outdoor"
"Mott, Lauren","SO-2","39.16m","128' 6""","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","39.11m","128' 4""","2015 SCIAC Track & Field Championships","May 1, 2015","Athena","DT","2015","Outdoor"
"Mott, Lauren","SO-2","39.00m","127' 11""","2015 SCIAC Track & Field Championships","May 1, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","38.94m","127' 9""","Rossi Relays","Feb 28, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","38.51m","126' 4""","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","38.24m","125' 5""","2015 Pomona-Pitzer All Comers","Feb 21, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","37.86m","124' 2""","NCAA Division III Outdoor Track & Field Championships","May 21, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","37.81m","124' 0""","Westmont Collegiate Classic","Mar 21, 2015","Athena","DT","2015","Outdoor"
"Bassett, Emily","FR-1","37.61m","123' 5""","2015 SCIAC Track & Field Championships","May 1, 2015","Athena","DT","2015","Outdoor"
"Mott, Lauren","SO-2","37.58m","123' 3""","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","37.24m","122' 2""","SCIAC Multi Dual","Mar 7, 2015","Athena","DT","2015","Outdoor"
"Mott, Lauren","SO-2","37.20m","122' 0""","2015 SCIAC Track & Field Championships","May 1, 2015","Athena","DT","2015","Outdoor"
"Bassett, Emily","FR-1","36.57m","120' 0""","2015 SCIAC Track & Field Championships","May 1, 2015","Athena","DT","2015","Outdoor"
"Bassett, Emily","FR-1","36.57m","120' 0""","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Athena","DT","2015","Outdoor"
"Mott, Lauren","SO-2","36.46m","119' 7""","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","36.30m","119' 1""","NCAA Division III Outdoor Track & Field Championships","May 21, 2015","Athena","DT","2015","Outdoor"
"Mott, Lauren","SO-2","36.26m","118' 11""","2015 SCIAC Track & Field Championships","May 1, 2015","Athena","DT","2015","Outdoor"
"Mott, Lauren","SO-2","36.20m","118' 9""","2015 SCIAC Track & Field Championships","May 1, 2015","Athena","DT","2015","Outdoor"
"Mott, Lauren","SO-2","36.14m","118' 7""","SCIAC Multi Dual","Mar 7, 2015","Athena","DT","2015","Outdoor"
"Palunas, Vaiva","SO-2","36.13m","118' 6""","2015 Pomona-Pitzer All Comers","Feb 21, 2015","Athena","DT","2015","Outdoor"
"Mott, Lauren","SO-2","36.12m","118' 6""","2015 Pomona-Pitzer T&F Invite","Apr 4, 2015","Athena","DT","2015","Outdoor"
"Bassett, Emily","FR-1","36.06m","118' 4""","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Athena","DT","2015","Outdoor"
"Mott, Lauren","SO-2","36.02m","118' 2""","Westmont Collegiate Classic","Mar 21, 2015","Athena","DT","2015","Outdoor"
"Mott, Lauren","SO-2","35.97m","118' 0""","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Athena","DT","2015","Outdoor"
"Mott, Lauren","SO-2","35.90m","117' 9""","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Athena","DT","2015","Outdoor"
"Mott, Lauren","SO-2","35.89m","117' 9""","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Athena","DT","2015","Outdoor"
"Mott, Lauren","SO-2","35.69m","117' 1""","SCIAC Multi Dual","Mar 7, 2015","Athena","DT","2015","Outdoor"
"Mott, Lauren","SO-2","35.60m","116' 9""","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Athena","DT","2015","Outdoor"
"Bassett, Emily","FR-1","35.50m","116' 6""","2015 Pomona-Pitzer All Comers","Feb 21, 2015","Athena","DT","2015","Outdoor"
"Mott, Lauren","SO-2","35.39m","116' 1""","2015 Pomona-Pitzer T&F Invite","Apr 4, 2015","Athena","DT","2015","Outdoor"
"Bassett, Emily","FR-1","35.36m","116' 0""","2015 Pomona-Pitzer T&F Invite","Apr 4, 2015","Athena","DT","2015","Outdoor"
"Mott, Lauren","SO-2","35.34m","115' 11""","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Athena","DT","2015","Outdoor"
"Bassett, Emily","FR-1","35.24m","115' 7""","2015 SCIAC Track & Field Championships","May 1, 2015","Athena","DT","2015","Outdoor"
"Mott, Lauren","SO-2","35.08m","115' 1""","Occidental Invitational (College/University)","May 9, 2015","Athena","DT","2015","Outdoor"
"Mott, Lauren","SO-2","35.07m","115' 1""","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Athena","DT","2015","Outdoor"
