"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Hibbett, Ross","FR-1","1.83m","6' 0""","Rossi Relays","Feb 22, 2020","Stag","HJ","2020","Outdoor"
"Hibbett, Ross","FR-1","1.80m","5' 10.75""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","HJ","2020","Outdoor"
"Solomon, Jonty","FR-1","1.78m","5' 10""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","HJ","2020","Outdoor"
"Rainaldi, Ross","JR-3","1.78m","5' 10""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","HJ","2020","Outdoor"
"Daly, Kieran","FR-1","1.78m","5' 10""","Rossi Relays","Feb 22, 2020","Stag","HJ","2020","Outdoor"
"Hibbett, Ross","FR-1","1.78m","5' 10""","Rossi Relays","Feb 22, 2020","Stag","HJ","2020","Outdoor"
"Daly, Kieran","FR-1","1.78m","5' 10""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","HJ","2020","Outdoor"
"Hibbett, Ross","FR-1","1.75m","5' 8.75""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","HJ","2020","Outdoor"
"Solomon, Jonty","FR-1","1.75m","5' 8.75""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","HJ","2020","Outdoor"
"Rainaldi, Ross","JR-3","1.75m","5' 8.75""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","HJ","2020","Outdoor"
"Daly, Kieran","FR-1","1.73m","5' 8""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","HJ","2020","Outdoor"
"Hibbett, Ross","FR-1","1.73m","5' 8""","Rossi Relays","Feb 22, 2020","Stag","HJ","2020","Outdoor"
"Rainaldi, Ross","JR-3","1.73m","5' 8""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","HJ","2020","Outdoor"
"Solomon, Jonty","FR-1","1.73m","5' 8""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","HJ","2020","Outdoor"
"Daly, Kieran","FR-1","1.73m","5' 8""","Rossi Relays","Feb 22, 2020","Stag","HJ","2020","Outdoor"
"Hibbett, Ross","FR-1","1.70m","5' 7""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","HJ","2020","Outdoor"
"Solomon, Jonty","FR-1","1.70m","5' 7""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","HJ","2020","Outdoor"
"Solomon, Jonty","FR-1","1.69m","5' 6.5""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","HJ","2020","Outdoor"
"Daly, Kieran","FR-1","1.68m","5' 6""","Rossi Relays","Feb 22, 2020","Stag","HJ","2020","Outdoor"
"Solomon, Jonty","FR-1","1.68m","5' 6""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","HJ","2020","Outdoor"
"Daly, Kieran","FR-1","1.68m","5' 6""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","HJ","2020","Outdoor"
"Solomon, Jonty","FR-1","1.65m","5' 5""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","HJ","2020","Outdoor"
"Solomon, Jonty","FR-1","1.63m","5' 4.25""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","HJ","2020","Outdoor"
