"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Bassett, Emily","SR-4","12.19m","40' 0""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Athena","SP","2018","Outdoor"
"Bassett, Emily","SR-4","12.00m","39' 4.5""","Redlands Invitational","Mar 16, 2018","Athena","SP","2018","Outdoor"
"Bassett, Emily","SR-4","11.93m","39' 1.75""","2018 Pomona-Pitzer Collegiate All Comers","Feb 17, 2018","Athena","SP","2018","Outdoor"
"Bassett, Emily","SR-4","11.91m","39' 1""","Redlands Invitational","Mar 16, 2018","Athena","SP","2018","Outdoor"
"Bassett, Emily","SR-4","11.84m","38' 10.25""","Redlands Invitational","Mar 16, 2018","Athena","SP","2018","Outdoor"
"Bassett, Emily","SR-4","11.81m","38' 9""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Athena","SP","2018","Outdoor"
"Bassett, Emily","SR-4","11.79m","38' 8.25""","SCIAC Multi-Dual #1","Mar 3, 2018","Athena","SP","2018","Outdoor"
"Bassett, Emily","SR-4","11.78m","38' 7.75""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Athena","SP","2018","Outdoor"
"Bassett, Emily","SR-4","11.63m","38' 2""","2018 Pomona-Pitzer Collegiate All Comers","Feb 17, 2018","Athena","SP","2018","Outdoor"
"Bassett, Emily","SR-4","11.58m","38' 0""","Redlands Invitational","Mar 16, 2018","Athena","SP","2018","Outdoor"
"Bassett, Emily","SR-4","11.39m","37' 4.5""","Redlands Invitational","Mar 16, 2018","Athena","SP","2018","Outdoor"
"Bassett, Emily","SR-4","11.38m","37' 4""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Athena","SP","2018","Outdoor"
"Bassett, Emily","SR-4","11.37m","37' 3.75""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Athena","SP","2018","Outdoor"
"Bassett, Emily","SR-4","11.33m","37' 2.25""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Athena","SP","2018","Outdoor"
"Bassett, Emily","SR-4","11.10m","36' 5""","2018 Pomona-Pitzer Collegiate All Comers","Feb 17, 2018","Athena","SP","2018","Outdoor"
"Bassett, Emily","SR-4","11.01m","36' 1.5""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Athena","SP","2018","Outdoor"
"Gallop, Amanda","SO-2","10.69m","35' 1""","Redlands Invitational","Mar 16, 2018","Athena","SP","2018","Outdoor"
"Gallop, Amanda","SO-2","10.66m","34' 11.75""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Athena","SP","2018","Outdoor"
"Bassett, Emily","SR-4","10.66m","34' 11.75""","SCIAC Multi-Dual #1","Mar 3, 2018","Athena","SP","2018","Outdoor"
"Gallop, Amanda","SO-2","10.62m","34' 10.25""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Athena","SP","2018","Outdoor"
"Gallop, Amanda","SO-2","10.51m","34' 5.75""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Athena","SP","2018","Outdoor"
"Gallop, Amanda","SO-2","10.49m","34' 5""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Athena","SP","2018","Outdoor"
"Gallop, Amanda","SO-2","10.45m","34' 3.5""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Athena","SP","2018","Outdoor"
"Gallop, Amanda","SO-2","10.45m","34' 3.5""","Redlands Invitational","Mar 16, 2018","Athena","SP","2018","Outdoor"
"Bassett, Emily","SR-4","10.43m","34' 2.75""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Athena","SP","2018","Outdoor"
"Gallop, Amanda","SO-2","10.42m","34' 2.25""","22nd Rossi Relays","Feb 24, 2018","Athena","SP","2018","Outdoor"
"Azubuike, Amy","FR-1","10.34m","33' 11.25""","2018 Pomona-Pitzer Collegiate All Comers","Feb 17, 2018","Athena","SP","2018","Outdoor"
"Bassett, Emily","SR-4","10.32m","33' 10.25""","SCIAC Multi-Dual #1","Mar 3, 2018","Athena","SP","2018","Outdoor"
"Gallop, Amanda","SO-2","10.28m","33' 8.75""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Athena","SP","2018","Outdoor"
"Gallop, Amanda","SO-2","10.24m","33' 7.25""","SCIAC Multi-Dual #1","Mar 3, 2018","Athena","SP","2018","Outdoor"
"Gallop, Amanda","SO-2","10.21m","33' 6""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Athena","SP","2018","Outdoor"
"Gallop, Amanda","SO-2","10.19m","33' 5.25""","2018 Pomona-Pitzer Collegiate All Comers","Feb 17, 2018","Athena","SP","2018","Outdoor"
"Gallop, Amanda","SO-2","10.06m","33' 0.25""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Athena","SP","2018","Outdoor"
"Gallop, Amanda","SO-2","10.05m","32' 11.75""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Athena","SP","2018","Outdoor"
"Gallop, Amanda","SO-2","10.01m","32' 10.25""","Redlands Invitational","Mar 16, 2018","Athena","SP","2018","Outdoor"
"Gallop, Amanda","SO-2","9.98m","32' 9""","SCIAC Multi-Dual #1","Mar 3, 2018","Athena","SP","2018","Outdoor"
"Gallop, Amanda","SO-2","9.97m","32' 8.5""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Athena","SP","2018","Outdoor"
"Bassett, Emily","SR-4","9.97m","32' 8.5""","SCIAC Multi-Dual #1","Mar 3, 2018","Athena","SP","2018","Outdoor"
"Gallop, Amanda","SO-2","9.95m","32' 7.75""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Athena","SP","2018","Outdoor"
"Azubuike, Amy","FR-1","9.93m","32' 7""","2018 Pomona-Pitzer Collegiate All Comers","Feb 17, 2018","Athena","SP","2018","Outdoor"
"Gallop, Amanda","SO-2","9.91m","32' 6.25""","2018 Pomona-Pitzer Collegiate All Comers","Feb 17, 2018","Athena","SP","2018","Outdoor"
"Gallop, Amanda","SO-2","9.84m","32' 3.5""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Athena","SP","2018","Outdoor"
"Bassett, Emily","SR-4","9.84m","32' 3.5""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Athena","SP","2018","Outdoor"
"Gallop, Amanda","SO-2","9.81m","32' 2.25""","SCIAC Multi-Dual #1","Mar 3, 2018","Athena","SP","2018","Outdoor"
"Gallop, Amanda","SO-2","9.75m","32' 0""","Redlands Invitational","Mar 16, 2018","Athena","SP","2018","Outdoor"
"Gallop, Amanda","SO-2","9.65m","31' 8""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Athena","SP","2018","Outdoor"
"Gallop, Amanda","SO-2","9.61m","31' 6.5""","SCIAC Multi-Dual #1","Mar 3, 2018","Athena","SP","2018","Outdoor"
"Azubuike, Amy","FR-1","9.44m","30' 11.75""","2018 Pomona-Pitzer Collegiate All Comers","Feb 17, 2018","Athena","SP","2018","Outdoor"
"Gallop, Amanda","SO-2","9.30m","30' 6.25""","Redlands Invitational","Mar 16, 2018","Athena","SP","2018","Outdoor"
"Gallop, Amanda","SO-2","9.16m","30' 0.75""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Athena","SP","2018","Outdoor"
"Marsh, Deyana","FR-1","7.71m","25' 3.5""","2018 Redlands Last Chance Qualifier","May 16, 2018","Athena","SP","2018","Outdoor"
"Mknelly, Bailey","FR-1","7.24m","23' 9""","Claremont Classic","May 3, 2018","Athena","SP","2018","Outdoor"
"Marsh, Deyana","FR-1","7.23m","23' 8.75""","2018 Redlands Last Chance Qualifier","May 16, 2018","Athena","SP","2018","Outdoor"
"Egerter, Aubrey","FR-1","6.79m","22' 3.5""","2018 Redlands Last Chance Qualifier","May 16, 2018","Athena","SP","2018","Outdoor"
