"Time","Athletes","Meet","Meet_Date","Team","Event","Season","Location"
49.97,"O'Keefe, Knaub, Monahan, Erving","2014 SCIAC T&F Championships","May 3, 2014","Athena","4x100","2014","Outdoor"
50.9,"Lee, Knaub, Monahan, Ingram","2014 SCIAC Quad Meet","Mar 29, 2014","Athena","4x100","2014","Outdoor"
