"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Gallop, Amanda Jeanne","SR-4","44.76m","146' 10""","SCIAC Track & Field Championships","Apr 30, 2022","Athena","HT","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","42.89m","140' 8""","SCIAC Track & Field Championships","Apr 30, 2022","Athena","HT","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","42.57m","139' 8""","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Athena","HT","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","42.03m","137' 11""","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Athena","HT","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","41.01m","134' 6""","SCIAC Track & Field Championships","Apr 30, 2022","Athena","HT","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","40.90m","134' 2""","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Athena","HT","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","40.74m","133' 8""","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Athena","HT","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","40.61m","133' 3""","Whittier Twilight","Apr 8, 2022","Athena","HT","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","40.44m","132' 8""","SCIAC Track & Field Championships","Apr 30, 2022","Athena","HT","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","40.24m","132' 0""","Whittier Twilight","Apr 8, 2022","Athena","HT","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","39.80m","130' 7""","2022 Redlands Invitational (Collegiate)","Mar 18, 2022","Athena","HT","2022","Outdoor"
"Kirsh, Carly","SO-2","39.17m","128' 6""","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Athena","HT","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","39.10m","128' 3""","2022 Redlands Invitational (Collegiate)","Mar 18, 2022","Athena","HT","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","39.01m","128' 0""","2022 Redlands Invitational (Collegiate)","Mar 18, 2022","Athena","HT","2022","Outdoor"
"Kirsch, Carly","SO-2","38.53m","126' 5""","SCIAC#3 (ULV,CIT,CU,CMS,OC)","Apr 16, 2022","Athena","HT","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","38.53m","126' 5""","2022 Redlands Invitational (Collegiate)","Mar 18, 2022","Athena","HT","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","38.43m","126' 1""","SCIAC #1 @ ULV","Mar 5, 2022","Athena","HT","2022","Outdoor"
"Kirsch, Carly","SO-2","38.23m","125' 5""","SCIAC Track & Field Championships","Apr 30, 2022","Athena","HT","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","37.99m","124' 8""","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Athena","HT","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","37.81m","124' 0""","SCIAC #1 @ ULV","Mar 5, 2022","Athena","HT","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","37.62m","123' 5""","Whittier Twilight","Apr 8, 2022","Athena","HT","2022","Outdoor"
"Kirsch, Carly","SO-2","37.39m","122' 8""","SCIAC Track & Field Championships","Apr 30, 2022","Athena","HT","2022","Outdoor"
"Kirsch, Carly","SO-2","37.33m","122' 6""","SCIAC#3 (ULV,CIT,CU,CMS,OC)","Apr 16, 2022","Athena","HT","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","37.27m","122' 3""","Whittier Twilight","Apr 8, 2022","Athena","HT","2022","Outdoor"
"Kirsch, Carly","SO-2","37.21m","122' 1""","SCIAC Track & Field Championships","Apr 30, 2022","Athena","HT","2022","Outdoor"
