"Time","Athletes","Meet","Meet_Date","Team","Event","Season","Location"
"4:00.27","O'Keefe, Cousins, Arnett, Lewis","Cal-Nevada Championships","Mar 29, 2013","Athena","4x400","2013","Outdoor"
"4:01.51","Arnett, Cousins, O'Keefe, Lewis","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Athena","4x400","2013","Outdoor"
"4:01.79","O'Keefe, Cousins, Arnett, Lewis","SCIAC Quad Meet","Apr 6, 2013","Athena","4x400","2013","Outdoor"
"4:02.85","O'Keefe, Arnett, Lewis, Colton","Cal Tech SCIAC 3-Way","Mar 2, 2013","Athena","4x400","2013","Outdoor"
"4:05.16","Arnett, Cousins, Knaub, Colton","2013 SCIAC Track & Field Championships","Apr 26, 2013","Athena","4x400","2013","Outdoor"
"4:07.78","Arnett, O'Keefe, Miller, Lewis","35th SDSU Aztec Invitational","Mar 14, 2013","Athena","4x400","2013","Outdoor"
"4:10.90","Arnett, O'Keefe, Wyatt, Lewis","UCSD Opening Triangular","Feb 16, 2013","Athena","4x400","2013","Outdoor"
"4:17.41","Wyatt, Baumgarten, Knott, Zimmerling","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Athena","4x400","2013","Outdoor"
