"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Van, Cam","SO-2","2.00m","6' 6.75""","2015 SCIAC Track & Field Championships","May 1, 2015","Stag","HJ","2015","Outdoor"
"Van, Cam","SO-2","1.95m","6' 4.75""","Bryan Clay Invitational","Apr 17, 2015","Stag","HJ","2015","Outdoor"
"Van, Cam","SO-2","1.95m","6' 4.75""","2015 SCIAC Track & Field Championships","May 1, 2015","Stag","HJ","2015","Outdoor"
"Van, Cam","SO-2","1.93m","6' 4""","SCIAC Multi Dual","Mar 7, 2015","Stag","HJ","2015","Outdoor"
"Van, Cam","SO-2","1.90m","6' 2.75""","2015 SCIAC Track & Field Championships","May 1, 2015","Stag","HJ","2015","Outdoor"
"Van, Cam","SO-2","1.90m","6' 2.75""","2015 Pomona-Pitzer All Comers","Feb 21, 2015","Stag","HJ","2015","Outdoor"
"Van, Cam","SO-2","1.90m","6' 2.75""","SCIAC Multi Dual","Mar 7, 2015","Stag","HJ","2015","Outdoor"
"Van, Cam","SO-2","1.90m","6' 2.75""","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Stag","HJ","2015","Outdoor"
"Van, Cam","SO-2","1.90m","6' 2.75""","2015 Pomona-Pitzer T&F Invite","Apr 4, 2015","Stag","HJ","2015","Outdoor"
"Van, Cam","SO-2","1.90m","6' 2.75""","Bryan Clay Invitational","Apr 17, 2015","Stag","HJ","2015","Outdoor"
"Van, Cam","SO-2","1.90m","6' 2.75""","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Stag","HJ","2015","Outdoor"
"Van, Cam","SO-2","1.88m","6' 2""","Rossi Relays","Feb 28, 2015","Stag","HJ","2015","Outdoor"
"Van, Cam","SO-2","1.85m","6' 0.75""","2015 Pomona-Pitzer T&F Invite","Apr 4, 2015","Stag","HJ","2015","Outdoor"
"Van, Cam","SO-2","1.85m","6' 0.75""","2015 SCIAC Track & Field Championships","May 1, 2015","Stag","HJ","2015","Outdoor"
"Van, Cam","SO-2","1.85m","6' 0.75""","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Stag","HJ","2015","Outdoor"
"Van, Cam","SO-2","1.85m","6' 0.75""","SCIAC Multi Dual","Mar 7, 2015","Stag","HJ","2015","Outdoor"
"Van, Cam","SO-2","1.85m","6' 0.75""","Bryan Clay Invitational","Apr 17, 2015","Stag","HJ","2015","Outdoor"
"Van, Cam","SO-2","1.85m","6' 0.75""","2015 Pomona-Pitzer All Comers","Feb 21, 2015","Stag","HJ","2015","Outdoor"
"Van, Cam","SO-2","1.85m","6' 0.75""","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Stag","HJ","2015","Outdoor"
"Van, Cam","SO-2","1.83m","6' 0""","Rossi Relays","Feb 28, 2015","Stag","HJ","2015","Outdoor"
"Van, Cam","SO-2","1.80m","5' 10.75""","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Stag","HJ","2015","Outdoor"
"Van, Cam","SO-2","1.80m","5' 10.75""","SCIAC Multi Dual","Mar 7, 2015","Stag","HJ","2015","Outdoor"
"Van, Cam","SO-2","1.80m","5' 10.75""","2015 Pomona-Pitzer All Comers","Feb 21, 2015","Stag","HJ","2015","Outdoor"
"Redman, Chad","SR-4","1.75m","5' 8.75""","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Stag","HJ","2015","Outdoor"
"Redman, Chad","SR-4","1.75m","5' 8.75""","SCIAC Multi Dual","Mar 7, 2015","Stag","HJ","2015","Outdoor"
"Redman, Chad","SR-4","1.70m","5' 7""","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Stag","HJ","2015","Outdoor"
"Redman, Chad","SR-4","1.70m","5' 7""","Westmont Collegiate Classic","Mar 21, 2015","Stag","HJ","2015","Outdoor"
"Redman, Chad","SR-4","1.70m","5' 7""","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Stag","HJ","2015","Outdoor"
"Redman, Chad","SR-4","1.70m","5' 7""","SCIAC Multi Dual","Mar 7, 2015","Stag","HJ","2015","Outdoor"
"Redman, Chad","SR-4","1.68m","5' 6""","Rossi Relays","Feb 28, 2015","Stag","HJ","2015","Outdoor"
"Redman, Chad","SR-4","1.65m","5' 5""","SCIAC Multi Dual","Mar 7, 2015","Stag","HJ","2015","Outdoor"
"Redman, Chad","SR-4","1.65m","5' 5""","2015 Pomona-Pitzer All Comers","Feb 21, 2015","Stag","HJ","2015","Outdoor"
"Redman, Chad","SR-4","1.65m","5' 5""","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Stag","HJ","2015","Outdoor"
"Redman, Chad","SR-4","1.65m","5' 5""","Westmont Collegiate Classic","Mar 21, 2015","Stag","HJ","2015","Outdoor"
"Redman, Chad","SR-4","1.60m","5' 3""","SCIAC Multi Dual","Mar 7, 2015","Stag","HJ","2015","Outdoor"
