"Athlete","Year","Time","Meet","Meet_Date","Wind","Team","Event","Season","Location"
"McGarvey, Dylan","JR-3",16.71,"Rossi Relays","Feb 22, 2020",1.4,"Stag","110H","2020","Outdoor"
"McGarvey, Dylan","JR-3",16.78,"2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020",0.5,"Stag","110H","2020","Outdoor"
"Rainaldi, Ross","JR-3",16.95,"SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020",0,"Stag","110H","2020","Outdoor"
