"Time","Athletes","Meet","Meet_Date","Team","Event","Season","Location"
"9:22.48","Cameron-Lewis, Mejia, McKillop, Arnett","Rossi Relays","Feb 28, 2015","Athena","4x800","2015","Outdoor"
"10:25.48","Su, Blum, Stanislaw, Broderick","Rossi Relays","Feb 28, 2015","Athena","4x800","2015","Outdoor"
"10:29.78","Lehr, Shepard, Spees, Macarchuk","Rossi Relays","Feb 28, 2015","Athena","4x800","2015","Outdoor"
"10:55.88","Mostatabi, Knott, Willian, Zepeda","Rossi Relays","Feb 28, 2015","Athena","4x800","2015","Outdoor"
